Chromosome	Start	End	width	strand	bases	gc	mappability	blacklist	residual	arm	bin
chr6	6400001	6500000	100000	*	100	39.964	90.8971	0	0.0496188994473729	6p	9716
chr6	6500001	6600000	100000	*	100	41.881	95.0513	0	0.0123812836312011	6p	9717
chr6	6600001	6700000	100000	*	100	44.593	90.1648	0	0.0753709606150308	6p	9718
chr6	6700001	6800000	100000	*	100	45.802	90.7299	0	0.0130284812215412	6p	9719
chr6	6800001	6900000	100000	*	100	45.84	90.8482	0	0.0212338571330231	6p	9720
chr6	6900001	7000000	100000	*	100	45.634	88.9914	0	0.0103694820443806	6p	9721
chr6	7000001	7100000	100000	*	100	44.146	79.3011	0	-0.00523305805612873	6p	9722
chr6	7100001	7200000	100000	*	100	44.632	92.0409	0	-0.0176956212450262	6p	9723
chr6	7200001	7300000	100000	*	100	47.066	90.0534	0	-0.0372333858666826	6p	9724
chr6	7300001	7400000	100000	*	100	41.96	81.1727	0	0.00603029989183423	6p	9725
chr6	7400001	7500000	100000	*	100	44.006	83.9327	0	-0.0551557608171717	6p	9726
chr6	7500001	7600000	100000	*	100	42.415	91.5674	0	-0.0350642784664337	6p	9727
chr6	7600001	7700000	100000	*	100	42.771	92.3422	0	0.00826141873062591	6p	9728
chr6	7700001	7800000	100000	*	100	43.223	94.5664	0	0.00573300659137699	6p	9729
chr6	7800001	7900000	100000	*	100	43.771	94.8726	0	0.0233073401350593	6p	9730
chr6	7900001	8000000	100000	*	100	42.815	81.3921	0	0.0217247876016756	6p	9731
chr6	8000001	8100000	100000	*	100	39.656	85.1692	0	-0.003889984463258	6p	9732
chr6	8100001	8200000	100000	*	100	41.853	87.901	0	0.0131183235855955	6p	9733
chr6	8200001	8300000	100000	*	100	40.946	90.4005	0	0.0109052305305144	6p	9734
chr6	8300001	8400000	100000	*	100	39.339	89.7376	0	-0.0131071847246415	6p	9735
chr6	8400001	8500000	100000	*	100	36.771	87.5652	0	-0.0407463417830134	6p	9736
chr6	8500001	8600000	100000	*	100	36.178	89.0515	0	0.0117671687900662	6p	9737
chr6	8600001	8700000	100000	*	100	38.417	88.0245	0	0.0167900978217036	6p	9738
chr6	8700001	8800000	100000	*	100	37.127	89.3632	0	0.0356548803942154	6p	9739
chr6	8800001	8900000	100000	*	100	38.78	92.7213	0	-0.00794420770258719	6p	9740
chr6	8900001	9000000	100000	*	100	35.617	92.8836	0	-0.0276866078647654	6p	9741
chr6	9000001	9100000	100000	*	100	37.787	92.4787	0	-0.0183429184367551	6p	9742
chr6	9100001	9200000	100000	*	100	37.441	91.473	0	0.00836829274812922	6p	9743
chr6	9200001	9300000	100000	*	100	36.505	88.3242	0	-0.00739788349223114	6p	9744
chr6	9300001	9400000	100000	*	100	36.366	94.2005	0	-0.0101204626068822	6p	9745
chr6	9400001	9500000	100000	*	100	37.115	89.9348	0	0.017046290097827	6p	9746
chr6	9500001	9600000	100000	*	100	37.337	90.8796	0	0.00980962458846535	6p	9747
chr6	9600001	9700000	100000	*	100	36.402	88.1621	0	0.0173482100642175	6p	9748
chr6	9700001	9800000	100000	*	100	38.18	91.1222	0	0.00181057741109747	6p	9749
chr6	9800001	9900000	100000	*	100	38.1	80.9197	0	0.032232681660267	6p	9750
chr6	9900001	10000000	100000	*	100	38.399	86.9279	0	0.0362204060480015	6p	9751
chr6	10000001	10100000	100000	*	100	38.174	93.3058	0	0.0138190494129162	6p	9752
chr6	10100001	10200000	100000	*	100	39.929	91.2756	0	0.00116241921094512	6p	9753
chr6	10200001	10300000	100000	*	100	39.981	88.2791	0	0.00931259033394793	6p	9754
chr6	10300001	10400000	100000	*	100	44.428	87.5281	0	-0.0166217416401507	6p	9755
chr6	10400001	10500000	100000	*	100	45.933	89.5937	0	-0.0840542016166089	6p	9756
chr6	10500001	10600000	100000	*	100	43.625	84.9131	0	0.00539624522996074	6p	9757
chr6	10600001	10700000	100000	*	100	42.333	84.3896	0	0.0238192063204534	6p	9758
chr6	10700001	10800000	100000	*	100	43.484	79.7988	0	-0.0174446640379926	6p	9759
chr6	10800001	10900000	100000	*	100	42.355	82.2121	0	-0.0137271695889608	6p	9760
chr6	10900001	11000000	100000	*	100	40.215	79.5682	0	0.0491407038910419	6p	9761
chr6	11000001	11100000	100000	*	100	41.406	87.746	0	0.00138454761276535	6p	9762
chr6	11100001	11200000	100000	*	100	42.263	88.8831	0	0.0443962296189361	6p	9763
chr6	11200001	11300000	100000	*	100	42.956	94.7929	0	0.0530763788930539	6p	9764
chr6	11300001	11400000	100000	*	100	42.708	89.2636	0	0.0788305671374663	6p	9765
chr6	11400001	11500000	100000	*	100	41.398	87.0962	0	0.0800457984763746	6p	9766
chr6	11500001	11600000	100000	*	100	37.828	91.5297	0	0.00526211388232301	6p	9767
chr6	11600001	11700000	100000	*	100	41.674	93.1747	0	0.0382303323013509	6p	9768
chr6	11700001	11800000	100000	*	100	43.669	94.3394	0	0.0679348194886067	6p	9769
chr6	11800001	11900000	100000	*	100	39.708	87.5882	0	0.0215212378440527	6p	9770
chr6	11900001	12000000	100000	*	100	39.104	91.4838	0	0.0195440456444406	6p	9771
chr6	12000001	12100000	100000	*	100	39.399	94.3994	0	0.0202026796048629	6p	9772
chr6	12100001	12200000	100000	*	100	38.352	88.8177	0	0.0413427391692532	6p	9773
chr6	12200001	12300000	100000	*	100	40.317	92.9137	0	0.0149606116489508	6p	9774
chr6	12300001	12400000	100000	*	100	41.287	92.3809	0	0.0385158983857112	6p	9775
chr6	12400001	12500000	100000	*	100	39.284	92.4967	0	0.0443808275080291	6p	9776
chr6	12500001	12600000	100000	*	100	38.91	84.8841	0	0.054501061820553	6p	9777
chr6	12600001	12700000	100000	*	100	38.801	84.5814	0	0.0383882816631342	6p	9778
chr6	12700001	12800000	100000	*	100	39.53	93.7656	0	-0.00656693091358745	6p	9779
chr6	12800001	12900000	100000	*	100	40.496	94.4666	0	0.0513667540657236	6p	9780
chr6	12900001	13000000	100000	*	100	41.116	92.7738	0	0.0366602039585037	6p	9781
chr6	13000001	13100000	100000	*	100	40.639	92.5786	0	-0.00412015045469727	6p	9782
chr6	13100001	13200000	100000	*	100	40.737	90.9722	0	0.0134459832932028	6p	9783
chr6	13200001	13300000	100000	*	100	44.986	91.9169	0	0.0244420882036109	6p	9784
chr6	13300001	13400000	100000	*	100	44.025	89.242	0	0.031833871417501	6p	9785
chr6	13400001	13500000	100000	*	100	44.6	91.5595	0	0.0220989842615484	6p	9786
chr6	13500001	13600000	100000	*	100	43.102	88.5932	0	-0.0251772484466121	6p	9787
chr6	13600001	13700000	100000	*	100	37.162	92.9354	0	0.0404881189658364	6p	9788
chr6	13700001	13800000	100000	*	100	44.589	82.3393	0	0.0178898625603279	6p	9789
chr6	13800001	13900000	100000	*	100	42.534	83.0101	0	0.00222179913410203	6p	9790
chr6	13900001	14000000	100000	*	100	38.996	92.2077	0	0.0381815688198518	6p	9791
chr6	14000001	14100000	100000	*	100	44.188	89.104	0	0.0327660587176237	6p	9792
chr6	14100001	14200000	100000	*	100	43.156	94.0016	0	0.0278750466111133	6p	9793
chr6	14200001	14300000	100000	*	100	44.109	92.6606	0	0.0577903846821212	6p	9794
chr6	14300001	14400000	100000	*	100	42.578	93.2319	0	0.0473253212338202	6p	9795
chr6	14400001	14500000	100000	*	100	42.357	88.9256	0	0.0224567882194491	6p	9796
chr6	14500001	14600000	100000	*	100	43.257	94.3152	0	0.0101533351116626	6p	9797
chr6	14600001	14700000	100000	*	100	42.876	94.9946	0	-0.00299734632648047	6p	9798
chr6	14700001	14800000	100000	*	100	43.392	93.8257	0	0.00243138594084302	6p	9799
chr6	14800001	14900000	100000	*	100	44.474	90.3531	0	0.0233674635529116	6p	9800
chr6	14900001	15000000	100000	*	100	44.8	80.8624	0	-0.025971420392649	6p	9801
chr6	15000001	15100000	100000	*	100	45.382	79.0774	0	-0.0136052793936387	6p	9802
chr6	15100001	15200000	100000	*	100	45.181	73.7475	0	-0.0222805445424944	6p	9803
chr6	15200001	15300000	100000	*	100	45.438	80.6023	0	-0.0184479374176915	6p	9804
chr6	15300001	15400000	100000	*	100	42.127	93.6632	0	-0.0149625803964096	6p	9805
chr6	15400001	15500000	100000	*	100	43.597	93.7265	0	0.0181757244638532	6p	9806
chr6	15500001	15600000	100000	*	100	43.85	92.2634	0	-0.0291456909961721	6p	9807
chr6	15600001	15700000	100000	*	100	39.806	91.4425	0	0.0143704590111707	6p	9808
chr6	15700001	15800000	100000	*	100	41.819	90.0251	0	0.0464627722612011	6p	9809
chr6	15800001	15900000	100000	*	100	41.703	89.1116	0	0.0390154215787731	6p	9810
chr6	15900001	16000000	100000	*	100	42.875	92.2733	0	0.0296971593136331	6p	9811
chr6	16000001	16100000	100000	*	100	41.65	84.1596	0	0.0414650932888624	6p	9812
chr6	16100001	16200000	100000	*	100	41.555	93.4031	0	-0.0131811673798555	6p	9813
chr6	16200001	16300000	100000	*	100	46.896	81.3538	0	0.0380568725373687	6p	9814
chr6	16300001	16400000	100000	*	100	44.377	89.1621	0	0.0111495723403366	6p	9815
chr6	16400001	16500000	100000	*	100	41.92	88.1528	0	0.0367680323588698	6p	9816
chr6	16500001	16600000	100000	*	100	41.236	92.1352	0	0.0256914837874683	6p	9817
chr6	16600001	16700000	100000	*	100	40.646	88.0509	0	0.0149495187505386	6p	9818
chr6	16700001	16800000	100000	*	100	40.829	92.6755	0	0.00642991527974024	6p	9819
chr6	16800001	16900000	100000	*	100	40.731	85.9127	0	0.0614775056070606	6p	9820
chr6	16900001	17000000	100000	*	100	39.773	94.3732	0	0.0268030081846312	6p	9821
chr6	17000001	17100000	100000	*	100	40.508	85.5192	0	-0.0010363127500661	6p	9822
chr6	17100001	17200000	100000	*	100	41.123	85.628	0	-0.0161842218536659	6p	9823
chr6	17200001	17300000	100000	*	100	41.335	86.3163	0	-0.0433145071719457	6p	9824
chr6	17300001	17400000	100000	*	100	43.19	78.8358	0	-0.0448370214104521	6p	9825
chr6	17400001	17500000	100000	*	100	42.236	86.1769	0	-0.00620501345413604	6p	9826
chr6	17500001	17600000	100000	*	100	41.728	81.3224	0	-0.0486135877902154	6p	9827
chr6	17600001	17700000	100000	*	100	39.837	85.7725	0	-0.0435637659493343	6p	9828
chr6	17700001	17800000	100000	*	100	43.618	79.2354	0	-0.0293590154779705	6p	9829
chr6	17800001	17900000	100000	*	100	41.038	86.9156	0	-0.01291828025946	6p	9830
chr6	17900001	18000000	100000	*	100	41.606	87.9838	0	-0.0430698117327853	6p	9831
chr6	18000001	18100000	100000	*	100	43.401	82.885	0	-0.0437190278609461	6p	9832
chr6	18100001	18200000	100000	*	100	41.804	82.803	0	-0.0626123690556719	6p	9833
chr6	18200001	18300000	100000	*	100	41.645	83.5057	0	-0.0560477921735717	6p	9834
chr6	18300001	18400000	100000	*	100	41.49	81.0339	0	-0.0387759301729734	6p	9835
chr6	18400001	18500000	100000	*	100	39.42	93.1792	0	0.00793473820691337	6p	9836
chr6	18500001	18600000	100000	*	100	39.918	88.9442	0	-0.0120755102554165	6p	9837
chr6	18600001	18700000	100000	*	100	38.309	94.0841	0	-0.0160488272113227	6p	9838
chr6	18700001	18800000	100000	*	100	37.766	88.8099	0	-0.00885086754590569	6p	9839
chr6	18800001	18900000	100000	*	100	35.448	91.9396	0	-0.0151022348693452	6p	9840
chr6	18900001	19000000	100000	*	100	37.431	92.1481	0	0.0206681803127158	6p	9841
chr6	19000001	19100000	100000	*	100	37.052	95.237	0	-0.0215667701098282	6p	9842
chr6	19100001	19200000	100000	*	100	37.046	89.7131	0	-0.011844079992689	6p	9843
chr6	19200001	19300000	100000	*	100	38.352	74.9227	0	0.00994939382892945	6p	9844
chr6	19300001	19400000	100000	*	100	38.795	92.7649	0	-0.0175508594572812	6p	9845
chr6	19400001	19500000	100000	*	100	39.053	79.3168	0	-0.0195409849480457	6p	9846
chr6	19500001	19600000	100000	*	100	38.251	84.7637	0	-0.0289010575404526	6p	9847
chr6	19600001	19700000	100000	*	100	38.068	88.2045	0	-0.0332991115439618	6p	9848
chr6	19700001	19800000	100000	*	100	39.186	82.9882	0	0.00699706423638896	6p	9849
chr6	19800001	19900000	100000	*	100	40.824	92.5863	0	-0.0506352239531185	6p	9850
chr6	19900001	20000000	100000	*	100	39.582	91.8163	0	-0.0179588421960764	6p	9851
chr6	20000001	20100000	100000	*	100	42.01	89.5647	0	-0.00166544179449346	6p	9852
chr6	20100001	20200000	100000	*	100	41.77	89.0789	0	-0.00056256581781422	6p	9853
chr6	20200001	20300000	100000	*	100	41.724	86.7694	0	-0.0483819871623695	6p	9854
chr6	20300001	20400000	100000	*	100	43.199	87.689	0	0.00358716106914481	6p	9855
chr6	20400001	20500000	100000	*	100	42.871	89.0733	0	-0.0409101208106082	6p	9856
chr6	20500001	20600000	100000	*	100	39.76	80.5595	0	-0.00963392918771327	6p	9857
chr6	20600001	20700000	100000	*	100	37.301	88.701	0	0.0126437695388022	6p	9858
chr6	20700001	20800000	100000	*	100	37.608	92.0509	0	-0.00804429460180062	6p	9859
chr6	20800001	20900000	100000	*	100	37.01	91.9817	0	-0.0167258757131858	6p	9860
chr6	20900001	21000000	100000	*	100	38.303	90.0991	0	0.00695891542989102	6p	9861
chr6	21000001	21100000	100000	*	100	37.56	92.7924	0	-0.000357497843212373	6p	9862
chr6	21100001	21200000	100000	*	100	38.707	93.405	0	0.0169032098721826	6p	9863
chr6	21200001	21300000	100000	*	100	41.597	90.8568	0	0.0255559324411211	6p	9864
chr6	21300001	21400000	100000	*	100	43.334	81.3084	0	0.0372494190957249	6p	9865
chr6	21400001	21500000	100000	*	100	42.261	87.0358	0	0.0124671943035034	6p	9866
chr6	21500001	21600000	100000	*	100	42.439	83.2351	0	-0.0378088351172345	6p	9867
chr6	21600001	21700000	100000	*	100	43.578	78.6997	0	-0.022142441573391	6p	9868
chr6	21700001	21800000	100000	*	100	42.428	81.2114	0	-0.0274296948337212	6p	9869
chr6	21800001	21900000	100000	*	100	42.811	81.5697	0	-0.0280434765110003	6p	9870
chr6	21900001	22000000	100000	*	100	40.736	88.5509	0	-0.0145611916204509	6p	9871
chr6	22000001	22100000	100000	*	100	39.045	92.9607	0	-0.0258438880393309	6p	9872
chr6	22100001	22200000	100000	*	100	38.784	82.2204	0	0.00641431023744954	6p	9873
chr6	22200001	22300000	100000	*	100	38.099	93.4575	0	-0.0472246675879645	6p	9874
chr6	22300001	22400000	100000	*	100	38.94	86.7397	0	-0.0421306822407825	6p	9875
chr6	22400001	22500000	100000	*	100	36.976	89.5331	0	-0.00384359212891822	6p	9876
chr6	22500001	22600000	100000	*	100	37.017	95.4867	0	-0.000216153383194806	6p	9877
chr6	22600001	22700000	100000	*	100	36.647	95.1859	0	-0.0291495433673937	6p	9878
chr6	22700001	22800000	100000	*	100	37.68	95.2324	0	-0.0212663506309073	6p	9879
chr6	22800001	22900000	100000	*	100	37.529	90.705	0	-0.0341816706393874	6p	9880
chr6	22900001	23000000	100000	*	100	36.326	89.9914	0	0.00150220174947047	6p	9881
chr6	23000001	23100000	100000	*	100	37.108	87.1957	0	0.0115440192592714	6p	9882
chr6	23100001	23200000	100000	*	100	37.36	87.1174	0	-0.03448215097416	6p	9883
chr6	23200001	23300000	100000	*	100	36.136	84.3494	0	0.0256826940760496	6p	9884
chr6	23300001	23400000	100000	*	100	37.208	90.4343	0	-0.0192551229822538	6p	9885
chr6	23400001	23500000	100000	*	100	36.923	92.4135	0	0.00616432528678756	6p	9886
chr6	23500001	23600000	100000	*	100	37.574	94.2573	0	-0.0164207690023953	6p	9887
chr6	23600001	23700000	100000	*	100	37.569	94.9381	0	-0.0265356752101845	6p	9888
chr6	23700001	23800000	100000	*	100	36.409	87.9392	0	0.0262224963961781	6p	9889
chr6	23800001	23900000	100000	*	100	36.69	79.49	0	0.0291018568817296	6p	9890
chr6	23900001	24000000	100000	*	100	37.552	91.1584	0	0.0225371782663205	6p	9891
chr6	24000001	24100000	100000	*	100	38.598	83.5293	0	0.0116232045069097	6p	9892
chr6	24100001	24200000	100000	*	100	39.916	93.1535	0	0.00311774417165411	6p	9893
chr6	24200001	24300000	100000	*	100	38.781	90.4786	0	0.012637353135639	6p	9894
chr6	24300001	24400000	100000	*	100	39.62	87.3881	0	-0.0095473520521715	6p	9895
chr6	24400001	24500000	100000	*	100	42.94	83.6186	0	-0.00874709205854773	6p	9896
chr6	24500001	24600000	100000	*	100	42.64	86.8965	0	-0.00265526149777973	6p	9897
chr6	24600001	24700000	100000	*	100	40.454	81.7757	0	0.0124104410395758	6p	9898
chr6	24700001	24800000	100000	*	100	41.037	85.1694	0	0.0192345320880533	6p	9899
chr6	24800001	24900000	100000	*	100	41.748	82.9886	0	0.0539115538837314	6p	9900
chr6	24900001	25000000	100000	*	100	41.768	91.0771	0	0.0457680571201373	6p	9901
chr6	25000001	25100000	100000	*	100	41.146	91.2605	0	-0.0025357248427183	6p	9902
chr6	25100001	25200000	100000	*	100	39.109	84.2774	0	0.0283498628007928	6p	9903
chr6	25200001	25300000	100000	*	100	40.173	87.866	0	-0.00360350108248669	6p	9904
chr6	25300001	25400000	100000	*	100	41.013	91.7006	0	0.00841051174235219	6p	9905
chr6	25400001	25500000	100000	*	100	38.984	94.4046	0	0.0480695653532515	6p	9906
chr6	25500001	25600000	100000	*	100	38.005	94.7771	0	0.0152565770492225	6p	9907
chr6	25600001	25700000	100000	*	100	39.936	95.8686	0	0.0226632806429724	6p	9908
chr6	25700001	25800000	100000	*	100	39.234	94.8139	0	0.0108266495248766	6p	9909
chr6	25800001	25900000	100000	*	100	37.808	94.5901	0	0.0165235881148668	6p	9910
chr6	25900001	26000000	100000	*	100	40.228	90.1806	0	-0.0286402009747824	6p	9911
chr6	26000001	26100000	100000	*	100	41.84	87.7235	0	-0.022812492935722	6p	9912
chr6	26100001	26200000	100000	*	100	41.573	89.2332	0	-0.0318895705084357	6p	9913
chr6	26200001	26300000	100000	*	100	42.466	89.0259	0	-0.0568389206884918	6p	9914
chr6	26300001	26400000	100000	*	100	43.213	87.6831	0	-0.0422674308148182	6p	9915
chr6	26400001	26500000	100000	*	100	44.382	86.6488	0	-0.0484009418933318	6p	9916
chr6	26500001	26600000	100000	*	100	43.188	86.9535	0	-0.02969046083413	6p	9917
chr6	27000001	27100000	100000	*	100	38.697	84.2245	0	-0.0347166687582902	6p	9918
chr6	27100001	27200000	100000	*	100	41.15	84.6678	0	-0.0815756844589403	6p	9919
chr6	27200001	27300000	100000	*	100	43.295	86.9126	0	-0.0545591362090048	6p	9920
chr6	27300001	27400000	100000	*	100	40.034	89.5383	0	-0.0679708265608834	6p	9921
chr6	27400001	27500000	100000	*	100	40.505	88.5486	0	-0.0330776221255336	6p	9922
chr6	27500001	27600000	100000	*	100	41.046	87.836	0	-0.0511168663550723	6p	9923
chr6	27600001	27700000	100000	*	100	43.741	80.4948	0	-0.053524011948327	6p	9924
chr6	27700001	27800000	100000	*	100	42.476	84.9327	0	-0.0388212360299492	6p	9925
chr6	27800001	27900000	100000	*	100	43.183	83.8441	0	-0.0794946352650376	6p	9926
chr6	27900001	28000000	100000	*	100	36.59	89.9498	0	-0.0139870798025092	6p	9927
chr6	28000001	28100000	100000	*	100	39.376	85.2546	0	0.0197657042372498	6p	9928
chr6	28100001	28200000	100000	*	100	39.77	92.3028	0	-0.0337712672645079	6p	9929
chr6	28200001	28300000	100000	*	100	40.68	93.9921	0	-0.0360039619082296	6p	9930
chr6	28300001	28400000	100000	*	100	41.189	89.7361	0	-0.0281087162641403	6p	9931
chr6	28400001	28500000	100000	*	100	39.513	90.0297	0	-0.0201165775197973	6p	9932
chr6	28500001	28600000	100000	*	100	40.651	91.3948	0	-0.0085650740082151	6p	9933
chr6	28600001	28700000	100000	*	100	41.629	76.3554	0	-0.0148823490600976	6p	9934
chr6	28700001	28800000	100000	*	100	41.95	84.6754	0	-0.100262573072736	6p	9935
chr6	28800001	28900000	100000	*	100	42.954	77.3738	0	-0.0359195145668397	6p	9936
chr6	28900001	29000000	100000	*	100	44.109	80.9588	0	-0.0218645348726751	6p	9937
chr6	29000001	29100000	100000	*	100	36.902	86.7066	0	-0.0597146293262844	6p	9938
chr6	29100001	29200000	100000	*	100	36.937	77.9057	0	-0.0284555345231496	6p	9939
chr6	29200001	29300000	100000	*	100	38.317	78.384	0	0.0452865789177023	6p	9940
chr6	29300001	29400000	100000	*	100	36.188	85.5676	0	0.005907936660142	6p	9941
chr6	29500001	29600000	100000	*	100	44.506	94.0404	0	0.0172988230270047	6p	9942
chr6	29600001	29700000	100000	*	100	46.585	84.5252	0	-0.00305994979310886	6p	9943
chr6	29700001	29800000	100000	*	100	46.213	83.7262	0	-0.0372468552978488	6p	9944
chr6	29800001	29900000	100000	*	100	44.904	80.7978	0	NA	6p	9945
chr6	29900001	30000000	100000	*	100	45.855	83.1309	0	NA	6p	9946
chr6	30000001	30100000	100000	*	100	43.242	84.6316	0	-0.0046205945552395	6p	9947
chr6	30100001	30200000	100000	*	100	44.905	90.532	0	0.00218508948048235	6p	9948
chr6	30200001	30300000	100000	*	100	41.973	81.6516	0	0.00886147374074353	6p	9949
chr6	30300001	30400000	100000	*	100	42.247	92.0364	0	0.0149225407510416	6p	9950
chr6	30400001	30500000	100000	*	100	44.283	75.5529	0	-0.0286770487506122	6p	9951
chr6	30500001	30600000	100000	*	100	46.225	76.5673	0	0.0422284209999513	6p	9952
chr6	30600001	30700000	100000	*	100	49.518	82.0738	0	0.0476276181336052	6p	9953
chr6	30700001	30800000	100000	*	100	47.902	81.8917	0	0.0130619830124401	6p	9954
chr6	30800001	30900000	100000	*	100	48.466	82.5285	0	0.00934023050365607	6p	9955
chr6	30900001	31000000	100000	*	100	48.908	84.7195	0	0.016271187627326	6p	9956
chr6	31000001	31100000	100000	*	100	45.699	83.7188	0	-0.00847776163249808	6p	9957
chr6	31100001	31200000	100000	*	100	50.764	79.6949	0	0.0130630211584712	6p	9958
chr6	31200001	31300000	100000	*	100	43.456	75.4473	0	-0.0900652555217065	6p	9959
chr6	31300001	31400000	100000	*	100	43.399	84.5012	0	NA	6p	9960
chr6	31400001	31500000	100000	*	100	45.445	77.4337	0	-0.0575251602101943	6p	9961
chr6	31500001	31600000	100000	*	100	48.622	82.6963	0	-0.037665067267155	6p	9962
chr6	31600001	31700000	100000	*	100	51.351	85.3827	0	0.0444787706396986	6p	9963
chr6	31700001	31800000	100000	*	100	51.779	84.7629	0	0.0222203055915752	6p	9964
chr6	31800001	31900000	100000	*	100	51.608	77.5297	0	0.0136927774456461	6p	9965
chr6	31900001	32000000	100000	*	100	51.166	75.2972	0	-0.0170999912496215	6p	9966
chr6	32100001	32200000	100000	*	100	51.791	85.9274	0	0.0145086717875135	6p	9967
chr6	32200001	32300000	100000	*	100	43.485	75.5748	0	0.0044834739634686	6p	9968
chr6	32300001	32400000	100000	*	100	39.051	86.9721	0	-0.00546408093908113	6p	9969
chr6	32400001	32500000	100000	*	100	41.409	78.6366	0	-0.0942875556213815	6p	9970
chr6	32500001	32600000	100000	*	100	41.549	75.6483	0	NA	6p	9971
chr6	32600001	32700000	100000	*	100	39.856	82.8548	0	NA	6p	9972
chr6	32800001	32900000	100000	*	100	42.55	93.1793	0	-0.0116144680341217	6p	9973
chr6	32900001	33000000	100000	*	100	41.912	91.362	0	-0.0210003815829134	6p	9974
chr6	33000001	33100000	100000	*	100	42.02	89.599	0	-0.0687914724002358	6p	9975
chr6	33100001	33200000	100000	*	100	48.663	88.8669	0	-0.08537927520008	6p	9976
chr6	33200001	33300000	100000	*	100	49.504	87.761	0	-0.00783514608392505	6p	9977
chr6	33300001	33400000	100000	*	100	48.241	70.4423	0	-0.0141259630402022	6p	9978
chr6	33400001	33500000	100000	*	100	49.5	84.1053	0	-0.01729306875363	6p	9979
chr6	33500001	33600000	100000	*	100	49.837	74.9195	0	-0.00648908318534641	6p	9980
chr6	33600001	33700000	100000	*	100	54.103	89.4943	0	0.022953007995285	6p	9981
chr6	33700001	33800000	100000	*	100	52.12	94.5719	0	0.0328920934255704	6p	9982
chr6	33800001	33900000	100000	*	100	52.34	93.4435	0	0.0261381604649444	6p	9983
chr6	33900001	34000000	100000	*	100	50.588	95.1256	0	0.00878996252925657	6p	9984
chr6	34000001	34100000	100000	*	100	55.07	96.6339	0	0.0427405844571476	6p	9985
chr6	34100001	34200000	100000	*	100	52.102	86.9103	0	-0.0377459096831859	6p	9986
chr6	34200001	34300000	100000	*	100	48.634	77.78	0	-0.0221723065255519	6p	9987
chr6	34300001	34400000	100000	*	100	42.598	80.724	0	-0.00953616508816779	6p	9988
chr6	34400001	34500000	100000	*	100	48.656	78.0714	0	-0.00266956429248505	6p	9989
chr6	34500001	34600000	100000	*	100	53.112	93.9882	0	0.0175122032198853	6p	9990
chr6	34600001	34700000	100000	*	100	41.479	84.923	0	-0.0189954974563246	6p	9991
chr6	34700001	34800000	100000	*	100	44.756	72.487	0	-0.011164757867365	6p	9992
chr6	34800001	34900000	100000	*	100	42.648	83.2213	0	-0.018474304758069	6p	9993
chr6	34900001	35000000	100000	*	100	42.081	88.299	0	0.043638979039949	6p	9994
chr6	35000001	35100000	100000	*	100	47.687	92.3364	0	0.0248955289755992	6p	9995
chr6	35100001	35200000	100000	*	100	43.987	88.1917	0	0.0081574072171815	6p	9996
chr6	35200001	35300000	100000	*	100	48.965	92.0194	0	0.0569141049309032	6p	9997
chr6	35300001	35400000	100000	*	100	47.725	76.9829	0	0.0875171183449193	6p	9998
chr6	35400001	35500000	100000	*	100	52.584	86.7656	0	0.022661285432531	6p	9999
chr6	35500001	35600000	100000	*	100	46.144	81.6733	0	-0.0178107957510698	6p	10000
chr6	35600001	35700000	100000	*	100	40.437	83.1615	0	-0.0220614009749793	6p	10001
chr6	35700001	35800000	100000	*	100	48.717	82.3616	0	0.0633187548075369	6p	10002
chr6	35800001	35900000	100000	*	100	41.705	81.4426	0	-0.00206492214212206	6p	10003
chr6	35900001	36000000	100000	*	100	43.228	80.197	0	0.0139658441890953	6p	10004
chr6	36000001	36100000	100000	*	100	40.147	87.5013	0	0.00823091826170042	6p	10005
chr6	36100001	36200000	100000	*	100	44.128	90.2208	0	-0.0347840736232831	6p	10006
chr6	36200001	36300000	100000	*	100	46.725	93.4622	0	0.0315567822382048	6p	10007
chr6	36300001	36400000	100000	*	100	48.117	89.7574	0	0.0351590766709747	6p	10008
chr6	36400001	36500000	100000	*	100	42.477	81.2223	0	0.00334474170362126	6p	10009
chr6	36500001	36600000	100000	*	100	43.447	79.9305	0	-0.0177589942554539	6p	10010
chr6	36600001	36700000	100000	*	100	47.507	86.0219	0	0.0230190855566572	6p	10011
chr6	36700001	36800000	100000	*	100	51.712	92.6195	0	0.0182146833216968	6p	10012
chr6	36800001	36900000	100000	*	100	46.843	88.6418	0	0.0269742616391753	6p	10013
chr6	36900001	37000000	100000	*	100	48.259	89.0918	0	0.0119293871291017	6p	10014
chr6	37000001	37100000	100000	*	100	49.424	84.4934	0	0.0326434787993396	6p	10015
chr6	37100001	37200000	100000	*	100	46.65	75.4196	0	0.00509981142803395	6p	10016
chr6	37200001	37300000	100000	*	100	43.567	86.254	0	0.0418333875492277	6p	10017
chr6	37300001	37400000	100000	*	100	44.071	87.5098	0	0.0460127239545888	6p	10018
chr6	37400001	37500000	100000	*	100	45.143	87.3825	0	0.0128259985067257	6p	10019
chr6	37500001	37600000	100000	*	100	50.952	92.3328	0	0.029613098999304	6p	10020
chr6	37600001	37700000	100000	*	100	51.331	94.475	0	0.0286138025558811	6p	10021
chr6	37700001	37800000	100000	*	100	48.918	87.5203	0	0.0720891329549973	6p	10022
chr6	37800001	37900000	100000	*	100	40.814	88.3736	0	0.0129788515683035	6p	10023
