Chromosome	Start	End	width	strand	bases	gc	mappability	blacklist	residual	arm	bin
chr4	98000001	99000000	1000000	*	100	38.8791	85.7728	0	-0.0239855187864158	4q	603
chr4	99000001	100000000	1000000	*	100	38.421	84.4243	0	0.0113874027602421	4q	604
chr4	100000001	101000000	1000000	*	100	37.0693	89.5356	0	0.0128854617078731	4q	605
chr4	101000001	102000000	1000000	*	100	36.3089	89.3158	0	0.0416708906464657	4q	606
chr4	102000001	103000000	1000000	*	100	38.1572	82.0539	0	0.0651554655210985	4q	607
chr4	103000001	104000000	1000000	*	100	36.5954	83.8888	0	0.0257314552280956	4q	608
chr4	104000001	105000000	1000000	*	100	35.6204	88.6429	0	0.0231188323863758	4q	609
chr4	105000001	106000000	1000000	*	100	37.0332	87.0792	0	0.0426210936926281	4q	610
chr4	106000001	107000000	1000000	*	100	36.3452	85.7029	0	0.0164962129173223	4q	611
chr4	108000001	109000000	1000000	*	100	39.7736	89.3694	0	-0.0128802335869868	4q	612
chr4	109000001	110000000	1000000	*	100	38.8377	86.9275	0	-0.0048893515209194	4q	613
chr4	110000001	111000000	1000000	*	100	38.7617	86.5388	0	-0.0196592023563745	4q	614
chr4	111000001	112000000	1000000	*	100	35.7337	87.4736	0	0.0390307650419625	4q	615
chr4	113000001	114000000	1000000	*	100	36.6452	92.4424	0	0.0578429544243551	4q	616
chr4	114000001	115000000	1000000	*	100	35.9735	90.6824	0	-0.00153236315221916	4q	617
chr4	115000001	116000000	1000000	*	100	34.2337	89.9957	0	0.0139639765338579	4q	618
chr4	117000001	118000000	1000000	*	100	35.0694	89.1689	0	-0.00480042192503272	4q	619
chr4	118000001	119000000	1000000	*	100	38.3535	76.3981	0	0.0125466785476506	4q	620
chr4	119000001	120000000	1000000	*	100	37.6206	80.6181	0	-0.00482106775798469	4q	621
chr4	120000001	121000000	1000000	*	100	36.6975	88.9004	0	0.00246971358309289	4q	622
chr4	121000001	122000000	1000000	*	100	38.1262	90.1456	0	-0.00198441485065604	4q	623
chr4	122000001	123000000	1000000	*	100	37.7611	87.1321	0	0.00277702260184187	4q	624
chr4	123000001	124000000	1000000	*	100	38.0335	87.7396	0	-0.0061021471951786	4q	625
chr4	124000001	125000000	1000000	*	100	35.9395	89.5362	0	-0.0013626313122293	4q	626
chr4	125000001	126000000	1000000	*	100	35.3185	91.9874	0	-0.00801449353266348	4q	627
chr4	126000001	127000000	1000000	*	100	35.1964	89.5323	0	-0.0162632559754134	4q	628
chr4	127000001	128000000	1000000	*	100	37.5532	84.1761	0	0.00825879266656659	4q	629
chr4	129000001	130000000	1000000	*	100	36.37	88.0482	0	0.0264726730450878	4q	630
chr4	130000001	131000000	1000000	*	100	34.823	90.7239	0	-0.037021328747773	4q	631
chr4	132000001	133000000	1000000	*	100	34.4758	90.3767	0	-0.0132521315535789	4q	632
chr4	133000001	134000000	1000000	*	100	34.6278	91.58	0	-0.0449961226088871	4q	633
chr4	134000001	135000000	1000000	*	100	34.4793	89.1677	0	-0.00189387523767492	4q	634
chr4	135000001	136000000	1000000	*	100	34.2362	90.0143	0	-0.00174387101335	4q	635
chr4	136000001	137000000	1000000	*	100	34.8657	93.4958	0	-0.0182994042118462	4q	636
chr4	137000001	138000000	1000000	*	100	35.1572	91.4925	0	0.00639767519834289	4q	637
chr4	138000001	139000000	1000000	*	100	38.7473	88.9469	0	-0.00604348334107824	4q	638
chr4	139000001	140000000	1000000	*	100	41.606	86.0749	0	-0.01254312505531	4q	639
chr4	141000001	142000000	1000000	*	100	37.4544	87.4201	0	0.0160236978700233	4q	640
chr4	142000001	143000000	1000000	*	100	36.6222	90.0195	0	0.00145286668528222	4q	641
chr4	145000001	146000000	1000000	*	100	39.497	85.4402	0	0.0313732751160903	4q	642
chr4	146000001	147000000	1000000	*	100	38.2327	89.1096	0	0.0388913737303497	4q	643
chr4	147000001	148000000	1000000	*	100	39.2024	88.1982	0	0.0252354686766367	4q	644
chr4	148000001	149000000	1000000	*	100	38.2814	89.7479	0	0.0158273093099522	4q	645
chr4	149000001	150000000	1000000	*	100	36.3885	88.5119	0	0.00909534133013945	4q	646
chr4	150000001	151000000	1000000	*	100	37.1939	90.0734	0	0.0185601802755951	4q	647
chr4	151000001	152000000	1000000	*	100	41.4038	87.0961	0	0.0113396443950572	4q	648
chr4	152000001	153000000	1000000	*	100	40.4028	91.4349	0	0.0430038733083915	4q	649
chr4	153000001	154000000	1000000	*	100	41.5079	88.8247	0	0.0153569619435354	4q	650
chr4	154000001	155000000	1000000	*	100	38.4145	91.348	0	0.0145327026799958	4q	651
chr4	156000001	157000000	1000000	*	100	36.0178	91.9419	0	-0.00565239159240827	4q	652
chr4	158000001	159000000	1000000	*	100	38.4725	85.2564	0	0.0256864618728361	4q	653
chr4	159000001	160000000	1000000	*	100	38.2383	87.283	0	0.0247233192267542	4q	654
chr4	163000001	164000000	1000000	*	100	36.8412	89.4199	0	0.0302808217076241	4q	655
chr4	164000001	165000000	1000000	*	100	37.4219	82.5868	0	0.0111013737617606	4q	656
chr4	165000001	166000000	1000000	*	100	38.6828	86.0125	0	-0.0545405688803506	4q	657
chr4	166000001	167000000	1000000	*	100	35.0869	88.5493	0	0.00889652595025159	4q	658
chr4	167000001	168000000	1000000	*	100	35.4972	88.6329	0	0.00334191159986408	4q	659
chr4	168000001	169000000	1000000	*	100	38.3553	89.6972	0	0.00843587300117599	4q	660
chr4	169000001	170000000	1000000	*	100	39.6897	85.7381	0	-0.00640285117336342	4q	661
chr4	170000001	171000000	1000000	*	100	37.1225	85.9997	0	0.0007381512302852	4q	662
chr4	171000001	172000000	1000000	*	100	35.1393	92.1851	0	0.000858997257472294	4q	663
chr4	173000001	174000000	1000000	*	100	38.8459	88.8753	0	-0.0140468815159435	4q	664
chr4	174000001	175000000	1000000	*	100	36.3021	91.7008	0	0.00207775916363673	4q	665
chr4	175000001	176000000	1000000	*	100	35.9103	90.9318	0	-0.0130917442754686	4q	666
chr4	176000001	177000000	1000000	*	100	36.7396	91.5406	0	-0.0315319063565544	4q	667
chr4	177000001	178000000	1000000	*	100	37.1858	90.0475	0	-0.0273428112311498	4q	668
chr4	178000001	179000000	1000000	*	100	35.0999	90.5971	0	-0.0302382950806537	4q	669
chr4	180000001	181000000	1000000	*	100	36.2613	93.0998	0	-0.016449454859903	4q	670
chr4	181000001	182000000	1000000	*	100	38.0176	92.0796	0	-0.0232062699678073	4q	671
chr4	182000001	183000000	1000000	*	100	40.3373	90.0782	0	-0.0331745337150586	4q	672
chr4	184000001	185000000	1000000	*	100	43.6658	87.9659	0	0.0375927550670579	4q	673
chr4	185000001	186000000	1000000	*	100	41.0361	89.8541	0	0.00326227488751785	4q	674
chr4	186000001	187000000	1000000	*	100	41.8717	86.5122	0	-0.0346808365281961	4q	675
chr4	187000001	188000000	1000000	*	100	38.9828	88.6888	0	-0.0440432462166241	4q	676
chr4	188000001	189000000	1000000	*	100	40.0556	85.4379	0	-0.0707119316097644	4q	677
chr5	1000001	2000000	1000000	*	100	53.6478	87.794	0	-0.0074787243880971	5p	678
chr5	2000001	3000000	1000000	*	100	45.1496	94.3517	0	-0.0438902860784884	5p	679
chr5	3000001	4000000	1000000	*	100	44.0495	93.2157	0	-0.0679649529745472	5p	680
chr5	4000001	5000000	1000000	*	100	39.9883	92.2612	0	-0.0304323123788953	5p	681
chr5	6000001	7000000	1000000	*	100	44.0815	92.7186	0	-0.0201877008673298	5p	682
chr5	7000001	8000000	1000000	*	100	40.5739	88.7289	0	-0.0219905324020114	5p	683
chr5	9000001	10000000	1000000	*	100	40.4378	91.5272	0	0.0151144818201181	5p	684
chr5	10000001	11000000	1000000	*	100	44.1119	88.4608	0	0.0152661578981771	5p	685
chr5	11000001	12000000	1000000	*	100	39.0293	93.7149	0	0.00732047533085423	5p	686
chr5	12000001	13000000	1000000	*	100	35.6089	91.2329	0	-0.0278709484209986	5p	687
chr5	13000001	14000000	1000000	*	100	38.0958	91.1518	0	0.00787151923748886	5p	688
chr5	14000001	15000000	1000000	*	100	43.2011	91.1946	0	0.014960964779986	5p	689
chr5	15000001	16000000	1000000	*	100	39.2421	89.6863	0	-0.00270478515185518	5p	690
chr5	16000001	17000000	1000000	*	100	41.9704	86.974	0	-0.0270854510155237	5p	691
chr5	17000001	18000000	1000000	*	95	40.7682105263158	82.4689	0	-0.0405440015026227	5p	692
chr5	18000001	19000000	1000000	*	100	35.6411	90.0987	0	-0.030637758867821	5p	693
chr5	19000001	20000000	1000000	*	100	34.971	90.7108	0	-0.0265706168406183	5p	694
chr5	20000001	21000000	1000000	*	100	35.1501	80.2932	0	-0.0654993438436995	5p	695
chr5	21000001	22000000	1000000	*	100	35.6507	71.5775	0	0.0163489372125762	5p	696
chr5	22000001	23000000	1000000	*	100	35.4021	86.8852	0	-0.0438617487431623	5p	697
chr5	23000001	24000000	1000000	*	100	35.4453	91.0064	0	-0.0365312721280026	5p	698
chr5	24000001	25000000	1000000	*	100	35.0967	90.376	0	-0.026926852838318	5p	699
chr5	25000001	26000000	1000000	*	100	34.9126	89.0339	0	-0.0332444281673854	5p	700
chr5	26000001	27000000	1000000	*	100	34.932	91.5992	0	-0.0439850353380314	5p	701
chr5	27000001	28000000	1000000	*	100	34.4857	91.2292	0	-0.000439163425092204	5p	702
chr5	28000001	29000000	1000000	*	100	34.8925	89.2394	0	-0.0269815667499482	5p	703
chr5	29000001	30000000	1000000	*	100	34.6553	89.8295	0	-0.0410246730709095	5p	704
chr5	30000001	31000000	1000000	*	100	35.6279	89.8517	0	-0.0231475904704763	5p	705
chr5	31000001	32000000	1000000	*	100	41.6979	88.6297	0	-0.0256030536148419	5p	706
chr5	33000001	34000000	1000000	*	100	39.6069	88.6511	0	0.0142660309068844	5p	707
chr5	35000001	36000000	1000000	*	100	39.2434	87.8796	0	0.00477643847005371	5p	708
chr5	36000001	37000000	1000000	*	100	38.8679	89.4692	0	0.0207985467224332	5p	709
chr5	38000001	39000000	1000000	*	100	40.8068	91.3318	0	-0.00332814036568724	5p	710
chr5	39000001	40000000	1000000	*	100	37.4718	89.9442	0	0.00332614539654541	5p	711
chr5	40000001	41000000	1000000	*	100	38.3458	85.455	0	0.0126342708337566	5p	712
chr5	41000001	42000000	1000000	*	100	37.5568	88.8855	0	0.0228094784509545	5p	713
chr5	42000001	43000000	1000000	*	100	38.3594	85.6956	0	0.0115444804468164	5p	714
chr5	43000001	44000000	1000000	*	100	40.278	79.171	0	0.0407879056333824	5p	715
chr5	44000001	45000000	1000000	*	100	36.4078	87.7536	0	0.0164911342377707	5p	716
chr5	51000001	52000000	1000000	*	100	35.5448	90.0386	0	0.00219671511785646	5q	717
chr5	52000001	53000000	1000000	*	100	35.9015	88.4793	0	0.0170283416618929	5q	718
chr5	53000001	54000000	1000000	*	100	38.6503	85.4569	0	-0.0091172621455759	5q	719
chr5	54000001	55000000	1000000	*	100	40.2977	89.3605	0	-0.000843471984502187	5q	720
chr5	55000001	56000000	1000000	*	100	39.7133	85.6549	0	-0.0192118805204547	5q	721
chr5	56000001	57000000	1000000	*	100	41.3627	88.6168	0	0.00884051465388536	5q	722
chr5	57000001	58000000	1000000	*	100	39.6906	86.9814	0	-0.0051429855349604	5q	723
chr5	58000001	59000000	1000000	*	100	38.2742	88.3612	0	0.00224078096390967	5q	724
chr5	59000001	60000000	1000000	*	100	37.3134	92.7412	0	0.0306493004644597	5q	725
chr5	61000001	62000000	1000000	*	100	39.9202	91.6129	0	0.00474899469814738	5q	726
chr5	62000001	63000000	1000000	*	100	39.6839	81.7321	0	0.0231405855358926	5q	727
chr5	63000001	64000000	1000000	*	100	36.3951	89.2119	0	0.0273133586677498	5q	728
chr5	64000001	65000000	1000000	*	100	37.2358	87.3912	0	0.0336291981126846	5q	729
chr5	65000001	66000000	1000000	*	100	38.2985	87.4255	0	0.0186554042530868	5q	730
chr5	67000001	68000000	1000000	*	100	38.5795	88.1149	0	0.0254906172355251	5q	731
chr5	68000001	69000000	1000000	*	100	40.2365	90.2548	0	0.0291069500019482	5q	732
chr5	72000001	73000000	1000000	*	100	40.4049	90.0607	0	0.0345733246250702	5q	733
chr5	74000001	75000000	1000000	*	100	40.8003	90.4921	0	0.00924827385594995	5q	734
chr5	75000001	76000000	1000000	*	100	38.748	81.9209	0	0.0236334690199336	5q	735
chr5	76000001	77000000	1000000	*	100	41.8177	85.1601	0	0.0172621095279558	5q	736
chr5	77000001	78000000	1000000	*	100	40.351	89.4961	0	0.00281274581558111	5q	737
chr5	78000001	79000000	1000000	*	100	39.8314	85.2443	0	0.0395101182662504	5q	738
chr5	81000001	82000000	1000000	*	100	39.2094	87.0909	0	0.0173447697208194	5q	739
chr5	82000001	83000000	1000000	*	100	38.5305	87.328	0	0.00983533651543012	5q	740
chr5	83000001	84000000	1000000	*	100	36.4905	91.3853	0	0.0368638762911191	5q	741
chr5	84000001	85000000	1000000	*	100	35.1481	91.5716	0	-0.0272579238746766	5q	742
chr5	85000001	86000000	1000000	*	100	34.2743	90.5045	0	-0.0157844911314952	5q	743
chr5	86000001	87000000	1000000	*	100	35.4397	87.9479	0	0.00828899503384217	5q	744
chr5	87000001	88000000	1000000	*	100	36.5172	87.4698	0	0.0164007355499839	5q	745
chr5	88000001	89000000	1000000	*	100	37.0227	89.5939	0	0.00998183032334055	5q	746
chr5	89000001	90000000	1000000	*	100	35.8555	92.2416	0	0.0713003640795598	5q	747
chr5	90000001	91000000	1000000	*	100	37.0207	86.5719	0	0.0259985544914664	5q	748
chr5	91000001	92000000	1000000	*	100	37.2296	90.1618	0	0.0106580745301035	5q	749
chr5	92000001	93000000	1000000	*	100	34.8986	91.3216	0	0.0115956784171662	5q	750
chr5	93000001	94000000	1000000	*	100	37.2795	88.3851	0	0.00440448103913926	5q	751
chr5	95000001	96000000	1000000	*	100	38.5104	90.8869	0	0.0187206772112025	5q	752
chr5	96000001	97000000	1000000	*	100	38.7441	90.3446	0	0.0486513484173844	5q	753
chr5	101000001	102000000	1000000	*	100	34.972	87.5233	0	0.0153965608880968	5q	754
chr5	102000001	103000000	1000000	*	100	36.347	87.6885	0	0.00908255265939684	5q	755
chr5	103000001	104000000	1000000	*	100	36.7436	92.2676	0	0.0186667620526724	5q	756
chr5	104000001	105000000	1000000	*	100	34.8957	89.9686	0	-0.0142535787208438	5q	757
chr5	105000001	106000000	1000000	*	100	34.1218	91.5244	0	0.000728227131984394	5q	758
chr5	107000001	108000000	1000000	*	100	37.5869	95.6853	0	0.0109833608999417	5q	759
chr5	108000001	109000000	1000000	*	100	37.055	88.7092	0	-0.00222103263306245	5q	760
chr5	109000001	110000000	1000000	*	100	38.0406	89.7803	0	0.0130908168410815	5q	761
chr5	110000001	111000000	1000000	*	100	36.9204	86.8497	0	0.00466224177285002	5q	762
chr5	112000001	113000000	1000000	*	100	39.5638	87.2858	0	0.021950737341216	5q	763
chr5	113000001	114000000	1000000	*	100	39.7871	88.9899	0	5.34918456556732e-05	5q	764
chr5	114000001	115000000	1000000	*	100	37.9254	85.1394	0	-0.00476902807482749	5q	765
chr5	115000001	116000000	1000000	*	100	38.8946	89.1504	0	0.0119458594598034	5q	766
chr5	116000001	117000000	1000000	*	100	39.009	90.424	0	0.0178443747282402	5q	767
chr5	117000001	118000000	1000000	*	100	35.9752	90.6823	0	0.0127923573228316	5q	768
chr5	118000001	119000000	1000000	*	100	37.0948	89.2461	0	0.0241771258185131	5q	769
chr5	120000001	121000000	1000000	*	100	35.7124	88.8541	0	0.00171502313006455	5q	770
chr5	124000001	125000000	1000000	*	100	39.3413	89.6063	0	0.00224079217539042	5q	771
chr5	125000001	126000000	1000000	*	100	36.8498	90.9835	0	0.0142951841767238	5q	772
chr5	126000001	127000000	1000000	*	100	40.5522	82.7506	0	0.01770943997977	5q	773
chr5	127000001	128000000	1000000	*	100	38.9233	88.6873	0	0.039026122982749	5q	774
chr5	128000001	129000000	1000000	*	100	37.2173	88.7996	0	0.0132426144693683	5q	775
chr5	129000001	130000000	1000000	*	100	36.08	88.5059	0	-0.0176860514191616	5q	776
chr5	130000001	131000000	1000000	*	100	36.6998	84.7257	0	0.0139999381856895	5q	777
chr5	131000001	132000000	1000000	*	100	39.2404	82.5033	0	0.0215954246465887	5q	778
chr5	132000001	133000000	1000000	*	100	44.5419	86.6373	0	0.0132445148133385	5q	779
chr5	133000001	134000000	1000000	*	100	45.7914	90.4608	0	0.0538050927794375	5q	780
chr5	135000001	136000000	1000000	*	100	45.7217	94.7215	0	-0.000269427895642826	5q	781
chr5	138000001	139000000	1000000	*	100	44.8484	82.8612	0	0.00648071195566857	5q	782
chr5	139000001	140000000	1000000	*	99.9	47.4145145145145	84.3518	0	0.0311713677608072	5q	783
chr5	140000001	141000000	1000000	*	100	42.2611	85.6358	0	-0.0181475289963554	5q	784
chr5	141000001	142000000	1000000	*	100	44.5513	89.2427	0	-0.0143580062713282	5q	785
chr5	142000001	143000000	1000000	*	100	44.1131	87.7	0	0.0192006750347002	5q	786
chr5	143000001	144000000	1000000	*	100	39.6994	92.4953	0	0.0544650230050623	5q	787
chr5	144000001	145000000	1000000	*	100	37.3039	87.3208	0	0.0431497453931905	5q	788
chr5	145000001	146000000	1000000	*	100	38.3185	88.0825	0	0.0148507895641762	5q	789
chr5	146000001	147000000	1000000	*	100	40.2432	89.8491	0	-0.00218744280190275	5q	790
chr5	147000001	148000000	1000000	*	100	38.8948	88.6573	0	-0.0198110893737067	5q	791
chr5	148000001	149000000	1000000	*	100	38.4444	89.7884	0	0.0116447527791685	5q	792
chr5	149000001	150000000	1000000	*	100	44.9813	90.2178	0	0.0110092144489056	5q	793
chr5	150000001	151000000	1000000	*	100	46.943	89.7379	0	0.0176658095529887	5q	794
chr5	151000001	152000000	1000000	*	100	44.4862	89.4233	0	0.0369350673458326	5q	795
chr5	153000001	154000000	1000000	*	100	39.8406	88.8447	0	0.0278948514505379	5q	796
chr5	154000001	155000000	1000000	*	100	44.2602	87.6134	0	0.00707659316198372	5q	797
chr5	155000001	156000000	1000000	*	99.9	39.660960960961	90.0788	0	0.0124520057509155	5q	798
chr5	156000001	157000000	1000000	*	100	38.8532	88.1518	0	0.0214505653700111	5q	799
chr5	157000001	158000000	1000000	*	100	42.9172	84.4189	0	0.0187627879353255	5q	800
chr5	158000001	159000000	1000000	*	100	40.3885	93.5413	0	0.0494189376322203	5q	801
chr5	159000001	160000000	1000000	*	100	41.3744	91.2431	0	0.0337727234715445	5q	802
chr5	161000001	162000000	1000000	*	100	36.2514	91.7129	0	0.0168713515089409	5q	803
chr5	162000001	163000000	1000000	*	100	36.3431	88.0294	0	-0.0039685052655718	5q	804
chr5	165000001	166000000	1000000	*	100	36.0927	91.1097	0	-0.0171264109987612	5q	805
chr5	167000001	168000000	1000000	*	100	38.8183	94.2214	0	-0.00172664861735389	5q	806
chr5	168000001	169000000	1000000	*	100	44.765	89.9262	0	0.0200862528873487	5q	807
chr5	169000001	170000000	1000000	*	100	42.13	91.8032	0	0.0390520397279723	5q	808
chr5	171000001	172000000	1000000	*	100	43.0907	87.7901	0	-0.0121627976482174	5q	809
chr5	172000001	173000000	1000000	*	100	47.8405	87.0199	0	0.0134140298275669	5q	810
chr5	173000001	174000000	1000000	*	100	44.9888	90.0297	0	0.0106106449524072	5q	811
chr5	174000001	175000000	1000000	*	100	43.8093	88.7422	0	-7.96015269463046e-05	5q	812
chr5	175000001	176000000	1000000	*	100	44.3067	87.3583	0	-0.0389631752967808	5q	813
chr5	176000001	177000000	1000000	*	100	48.1384	75.0775	0	-0.0579317289902826	5q	814
chr5	178000001	179000000	1000000	*	100	48.0259	82.6613	0	-0.0279527864668319	5q	815
chr5	179000001	180000000	1000000	*	100	49.4387	83.8149	0	-0.0308453628383492	5q	816
chr5	180000001	181000000	1000000	*	100	46.3306	84.2667	0	-0.0456232044665809	5q	817
chr6	1	1000000	1000000	*	94	43.0439361702128	82.3644	0	NA	6p	818
chr6	2000001	3000000	1000000	*	100	42.1064	89.441	0	0.0156569759775571	6p	819
chr6	4000001	5000000	1000000	*	100	42.2373	88.3048	0	-0.0111367003614162	6p	820
chr6	5000001	6000000	1000000	*	100	42.8409	89.763	0	-0.00325894248186998	6p	821
chr6	6000001	7000000	1000000	*	100	42.8224	88.7841	0	0.025989818810247	6p	822
chr6	7000001	8000000	1000000	*	100	43.6805	88.1242	0	-0.00652973689289937	6p	823
chr6	8000001	9000000	1000000	*	100	38.4684	89.2818	0	0.00498538232939838	6p	824
chr6	9000001	10000000	1000000	*	100	37.3632	89.4423	0	0.0218790591221824	6p	825
chr6	10000001	11000000	1000000	*	100	42.0457	86.0864	0	-0.00443436844078554	6p	826
chr6	11000001	12000000	1000000	*	100	41.2714	90.5898	0	0.0364976975584274	6p	827
chr6	12000001	13000000	1000000	*	100	39.7492	91.148	0	0.0369995758245315	6p	828
chr6	13000001	14000000	1000000	*	100	42.137	89.5355	0	0.00222017682114595	6p	829
chr6	14000001	15000000	1000000	*	100	43.5187	91.2275	0	0.0374800929093452	6p	830
chr6	15000001	16000000	1000000	*	100	43.1778	87.5933	0	-0.00250848253311498	6p	831
chr6	16000001	17000000	1000000	*	100	41.9613	88.9379	0	0.0259950491046956	6p	832
chr6	17000001	18000000	1000000	*	100	41.6219	84.3706	0	-0.0211938558824455	6p	833
chr6	18000001	19000000	1000000	*	100	39.6632	87.9333	0	-0.0379409129478516	6p	834
chr6	19000001	20000000	1000000	*	100	38.6209	87.2313	0	-0.0200397770905729	6p	835
chr6	20000001	21000000	1000000	*	100	40.1556	88.5567	0	-0.0186162772355897	6p	836
chr6	21000001	22000000	1000000	*	100	41.5451	85.8665	0	-0.0137603633413283	6p	837
chr6	22000001	23000000	1000000	*	100	37.7043	91.1513	0	-0.0144844156349785	6p	838
chr6	23000001	24000000	1000000	*	100	37.0529	88.9293	0	0.00538052094558128	6p	839
chr6	24000001	25000000	1000000	*	100	40.7502	86.6075	0	0.00117428908458928	6p	840
chr6	25000001	26000000	1000000	*	100	39.5636	91.974	0	0.0218596414008237	6p	841
chr6	27000001	28000000	1000000	*	100	41.0717	86.0949	0	-0.051482067550557	6p	842
chr6	28000001	29000000	1000000	*	100	41.1821	86.2073	0	-0.0257548788102741	6p	843
chr6	30000001	31000000	1000000	*	100	45.7669	83.2185	0	0.0143569423272915	6p	844
chr6	31000001	32000000	1000000	*	100	48.3289	80.6465	0	-0.0451902656603249	6p	845
chr6	33000001	34000000	1000000	*	100	49.6916	86.8329	0	-0.00185115600109337	6p	846
chr6	34000001	35000000	1000000	*	100	47.1136	84.3038	0	-0.0121135203830196	6p	847
chr6	35000001	36000000	1000000	*	100	46.1179	84.5132	0	0.00986749381313734	6p	848
chr6	36000001	37000000	1000000	*	100	45.9362	87.8469	0	0.00764526997239601	6p	849
chr6	37000001	38000000	1000000	*	100	45.8903	87.5737	0	0.0158474681105349	6p	850
chr6	38000001	39000000	1000000	*	100	40.221	90.1711	0	0.036699816515966	6p	851
chr6	39000001	40000000	1000000	*	100	44.0944	91.3235	0	0.00318400335476132	6p	852
chr6	40000001	41000000	1000000	*	100	45.2501	95.1134	0	0.0413887069960083	6p	853
chr6	41000001	42000000	1000000	*	100	47.0834	89.3375	0	-0.00417590147019714	6p	854
chr6	42000001	43000000	1000000	*	100	45.433	82.675	0	-7.50799790831258e-05	6p	855
chr6	44000001	45000000	1000000	*	100	45.2099	87.9625	0	0.00173384041346969	6p	856
chr6	45000001	46000000	1000000	*	100	39.496	90.7841	0	0.00217403154463258	6p	857
chr6	46000001	47000000	1000000	*	100	39.3427	91.2686	0	0.0186630451708999	6p	858
chr6	47000001	48000000	1000000	*	100	38.8921	89.6112	0	0.01429353541662	6p	859
chr6	48000001	49000000	1000000	*	100	35.6625	90.2545	0	-0.00407111909650254	6p	860
chr6	49000001	50000000	1000000	*	100	36.2472	87.8822	0	-0.0189507558778567	6p	861
chr6	50000001	51000000	1000000	*	100	36.6126	91.0145	0	-0.0177045996937632	6p	862
chr6	51000001	52000000	1000000	*	100	37.6074	88.2673	0	0.0316925470848827	6p	863
chr6	52000001	53000000	1000000	*	100	41.9101	84.7554	0	0.0278849752848991	6p	864
chr6	53000001	54000000	1000000	*	100	40.6074	89.3055	0	0.00445858980703906	6p	865
chr6	55000001	56000000	1000000	*	100	35.276	89.3516	0	0.0262263157155351	6p	866
chr6	56000001	57000000	1000000	*	100	37.6886	90.3734	0	0.0230163424450524	6p	867
chr6	62000001	63000000	1000000	*	100	35.2619	88.8326	0	-0.0125461454592355	6q	868
chr6	63000001	64000000	1000000	*	100	38.0828	82.3222	0	0.0164943085605299	6q	869
chr6	64000001	65000000	1000000	*	100	35.1366	88.3236	0	0.0121213686550454	6q	870
chr6	65000001	66000000	1000000	*	100	34.315	89.3989	0	0.00252251182792751	6q	871
chr6	66000001	67000000	1000000	*	100	34.7165	89.9182	0	-0.0375722007896179	6q	872
chr6	67000001	68000000	1000000	*	100	34.1516	89.5768	0	-0.017634711810221	6q	873
chr6	68000001	69000000	1000000	*	100	35.0538	90.1717	0	0.00801015054362364	6q	874
chr6	69000001	70000000	1000000	*	100	36.183	90.1292	0	0.0540295223816631	6q	875
chr6	70000001	71000000	1000000	*	100	38.1945	84.9578	0	0.0233384931021728	6q	876
chr6	71000001	72000000	1000000	*	100	37.3607	90.362	0	0.00783204909342394	6q	877
chr6	73000001	74000000	1000000	*	100	41.1608	80.4952	0	0.0224685871135651	6q	878
chr6	74000001	75000000	1000000	*	100	36.5016	83.278	0	0.0304273791076659	6q	879
chr6	75000001	76000000	1000000	*	100	38.0327	87.5038	0	0.00405965421653487	6q	880
chr6	77000001	78000000	1000000	*	100	36.283	84.8818	0	2.66453238013664e-05	6q	881
chr6	78000001	79000000	1000000	*	100	36.7371	85.4706	0	-0.0113154650016967	6q	882
chr6	79000001	80000000	1000000	*	100	37.6971	89.5136	0	-0.00774741089046238	6q	883
chr6	80000001	81000000	1000000	*	100	36.4616	85.1571	0	0.0114653532891676	6q	884
chr6	81000001	82000000	1000000	*	100	36.1855	86.9934	0	0.0100845179554983	6q	885
chr6	82000001	83000000	1000000	*	100	38.0899	84.0837	0	0.00370124772916791	6q	886
chr6	83000001	84000000	1000000	*	100	37.5258	85.8566	0	-0.0156878557758621	6q	887
chr6	84000001	85000000	1000000	*	100	38.2052	85.6349	0	-0.00112434720771853	6q	888
chr6	85000001	86000000	1000000	*	100	39.5981	80.3326	0	0.0346740429514854	6q	889
chr6	86000001	87000000	1000000	*	100	38.3415	79.0438	0	0.0439326294652578	6q	890
chr6	87000001	88000000	1000000	*	100	39.6789	86.3382	0	0.0129623659509653	6q	891
chr6	89000001	90000000	1000000	*	100	42.6258	86.6486	0	-0.0215517008547716	6q	892
chr6	90000001	91000000	1000000	*	100	39.1944	92.3648	0	0.0201936777944152	6q	893
chr6	92000001	93000000	1000000	*	100	35.1234	90.8345	0	-0.0243530130148947	6q	894
chr6	93000001	94000000	1000000	*	100	34.6731	92.5671	0	-0.00688084206712986	6q	895
chr6	95000001	96000000	1000000	*	95	34.8756842105263	90.5687	0	-0.0202803353673764	6q	896
chr6	97000001	98000000	1000000	*	100	35.8655	91.741	0	0.00193259939885015	6q	897
chr6	98000001	99000000	1000000	*	100	36.8727	90.6443	0	-0.00710504661061739	6q	898
chr6	99000001	100000000	1000000	*	100	39.3425	86.4588	0	0.0104152943539302	6q	899
chr6	100000001	101000000	1000000	*	100	36.4113	90.2919	0	0.0275035035597607	6q	900
chr6	101000001	102000000	1000000	*	100	35.1241	91.4351	0	0.0262660002424177	6q	901
chr6	102000001	103000000	1000000	*	100	34.203	89.1267	0	0.00127975107904577	6q	902
chr6	103000001	104000000	1000000	*	100	34.7506	89.1544	0	-0.0274914878587308	6q	903
