Chromosome,Start,End,arm
chr8,112700001,112800000,8q
chr8,112800001,112900000,8q
chr8,112900001,113000000,8q
chr8,113000001,113100000,8q
chr8,113100001,113200000,8q
chr8,113200001,113300000,8q
chr8,113300001,113400000,8q
chr8,113400001,113500000,8q
chr8,113500001,113600000,8q
chr8,113600001,113700000,8q
chr8,113700001,113800000,8q
chr8,113800001,113900000,8q
chr8,113900001,114000000,8q
chr8,114000001,114100000,8q
chr8,114100001,114200000,8q
chr8,114200001,114300000,8q
chr8,114300001,114400000,8q
chr8,114400001,114500000,8q
chr8,114500001,114600000,8q
chr8,114600001,114700000,8q
chr8,114700001,114800000,8q
chr8,114800001,114900000,8q
chr8,114900001,115000000,8q
chr8,115000001,115100000,8q
chr8,115100001,115200000,8q
chr8,115200001,115300000,8q
chr8,115300001,115400000,8q
chr8,115400001,115500000,8q
chr8,115500001,115600000,8q
chr8,115600001,115700000,8q
chr8,115700001,115800000,8q
chr8,115800001,115900000,8q
chr8,115900001,116000000,8q
chr8,116000001,116100000,8q
chr8,116100001,116200000,8q
chr8,116200001,116300000,8q
chr8,116300001,116400000,8q
chr8,116400001,116500000,8q
chr8,116500001,116600000,8q
chr8,116600001,116700000,8q
chr8,116700001,116800000,8q
chr8,116800001,116900000,8q
chr8,116900001,117000000,8q
chr8,117000001,117100000,8q
chr8,117100001,117200000,8q
chr8,117200001,117300000,8q
chr8,117300001,117400000,8q
chr8,117400001,117500000,8q
chr8,117500001,117600000,8q
chr8,117600001,117700000,8q
chr8,117700001,117800000,8q
chr8,117800001,117900000,8q
chr8,117900001,118000000,8q
chr8,118000001,118100000,8q
chr8,118100001,118200000,8q
chr8,118200001,118300000,8q
chr8,118300001,118400000,8q
chr8,118400001,118500000,8q
chr8,118500001,118600000,8q
chr8,118600001,118700000,8q
chr8,118700001,118800000,8q
chr8,118800001,118900000,8q
chr8,118900001,119000000,8q
chr8,119000001,119100000,8q
chr8,119100001,119200000,8q
chr8,119300001,119400000,8q
chr8,119500001,119600000,8q
chr8,119600001,119700000,8q
chr8,119700001,119800000,8q
chr8,119800001,119900000,8q
chr8,120000001,120100000,8q
chr8,120100001,120200000,8q
chr8,120300001,120400000,8q
chr8,120400001,120500000,8q
chr8,120500001,120600000,8q
chr8,120600001,120700000,8q
chr8,120700001,120800000,8q
chr8,120800001,120900000,8q
chr8,120900001,121000000,8q
chr8,121000001,121100000,8q
chr8,121100001,121200000,8q
chr8,121200001,121300000,8q
chr8,121300001,121400000,8q
chr8,121400001,121500000,8q
chr8,121500001,121600000,8q
chr8,121600001,121700000,8q
chr8,121700001,121800000,8q
chr8,121800001,121900000,8q
chr8,121900001,122000000,8q
chr8,122000001,122100000,8q
chr8,122100001,122200000,8q
chr8,122300001,122400000,8q
chr8,122400001,122500000,8q
chr8,122500001,122600000,8q
chr8,122600001,122700000,8q
chr8,122700001,122800000,8q
chr8,122800001,122900000,8q
chr8,122900001,123000000,8q
chr8,123000001,123100000,8q
chr8,123100001,123200000,8q
chr8,123200001,123300000,8q
chr8,123300001,123400000,8q
chr8,123400001,123500000,8q
chr8,123500001,123600000,8q
chr8,123600001,123700000,8q
chr8,123700001,123800000,8q
chr8,123800001,123900000,8q
chr8,123900001,124000000,8q
chr8,124000001,124100000,8q
chr8,124100001,124200000,8q
chr8,124200001,124300000,8q
chr8,124300001,124400000,8q
chr8,124400001,124500000,8q
chr8,124500001,124600000,8q
chr8,124600001,124700000,8q
chr8,124700001,124800000,8q
chr8,124800001,124900000,8q
chr8,124900001,125000000,8q
chr8,125000001,125100000,8q
chr8,125100001,125200000,8q
chr8,125200001,125300000,8q
chr8,125300001,125400000,8q
chr8,125400001,125500000,8q
chr8,125500001,125600000,8q
chr8,125600001,125700000,8q
chr8,125700001,125800000,8q
chr8,125800001,125900000,8q
chr8,125900001,126000000,8q
chr8,126000001,126100000,8q
chr8,126100001,126200000,8q
chr8,126200001,126300000,8q
chr8,126300001,126400000,8q
chr8,126400001,126500000,8q
chr8,126500001,126600000,8q
chr8,126600001,126700000,8q
chr8,126700001,126800000,8q
chr8,126800001,126900000,8q
chr8,126900001,127000000,8q
chr8,127100001,127200000,8q
chr8,127200001,127300000,8q
chr8,127300001,127400000,8q
chr8,127400001,127500000,8q
chr8,127500001,127600000,8q
chr8,127600001,127700000,8q
chr8,127700001,127800000,8q
chr8,127800001,127900000,8q
chr8,128000001,128100000,8q
chr8,128100001,128200000,8q
chr8,128200001,128300000,8q
chr8,128300001,128400000,8q
chr8,128400001,128500000,8q
chr8,128500001,128600000,8q
chr8,128600001,128700000,8q
chr8,128800001,128900000,8q
chr8,128900001,129000000,8q
chr8,129000001,129100000,8q
chr8,129100001,129200000,8q
chr8,129200001,129300000,8q
chr8,129300001,129400000,8q
chr8,129400001,129500000,8q
chr8,129500001,129600000,8q
chr8,129600001,129700000,8q
chr8,129700001,129800000,8q
chr8,129800001,129900000,8q
chr8,129900001,130000000,8q
chr8,130000001,130100000,8q
chr8,130100001,130200000,8q
chr8,130200001,130300000,8q
chr8,130300001,130400000,8q
chr8,130400001,130500000,8q
chr8,130500001,130600000,8q
chr8,130600001,130700000,8q
chr8,130700001,130800000,8q
chr8,130800001,130900000,8q
chr8,130900001,131000000,8q
chr8,131000001,131100000,8q
chr8,131100001,131200000,8q
chr8,131300001,131400000,8q
chr8,131400001,131500000,8q
chr8,131500001,131600000,8q
chr8,131600001,131700000,8q
chr8,131700001,131800000,8q
chr8,131800001,131900000,8q
chr8,131900001,132000000,8q
chr8,132000001,132100000,8q
chr8,132100001,132200000,8q
chr8,132200001,132300000,8q
chr8,132300001,132400000,8q
chr8,132400001,132500000,8q
chr8,132500001,132600000,8q
chr8,132600001,132700000,8q
chr8,132700001,132800000,8q
chr8,132800001,132900000,8q
chr8,132900001,133000000,8q
chr8,133000001,133100000,8q
chr8,133100001,133200000,8q
chr8,133200001,133300000,8q
chr8,133300001,133400000,8q
chr8,133400001,133500000,8q
chr8,133500001,133600000,8q
chr8,133800001,133900000,8q
chr8,133900001,134000000,8q
chr8,134000001,134100000,8q
chr8,134100001,134200000,8q
chr8,134200001,134300000,8q
chr8,134300001,134400000,8q
chr8,134400001,134500000,8q
chr8,134500001,134600000,8q
chr8,134600001,134700000,8q
chr8,134700001,134800000,8q
chr8,134800001,134900000,8q
chr8,134900001,135000000,8q
chr8,135000001,135100000,8q
chr8,135100001,135200000,8q
chr8,135200001,135300000,8q
chr8,135300001,135400000,8q
chr8,135400001,135500000,8q
chr8,135500001,135600000,8q
chr8,135600001,135700000,8q
chr8,135700001,135800000,8q
chr8,135800001,135900000,8q
chr8,135900001,136000000,8q
chr8,136000001,136100000,8q
chr8,136100001,136200000,8q
chr8,136200001,136300000,8q
chr8,136300001,136400000,8q
chr8,136400001,136500000,8q
chr8,136500001,136600000,8q
chr8,136600001,136700000,8q
chr8,136700001,136800000,8q
chr8,136800001,136900000,8q
chr8,136900001,137000000,8q
chr8,137000001,137100000,8q
chr8,137100001,137200000,8q
chr8,137200001,137300000,8q
chr8,137300001,137400000,8q
chr8,137400001,137500000,8q
chr8,137500001,137600000,8q
chr8,137600001,137700000,8q
chr8,137700001,137800000,8q
chr8,137800001,137900000,8q
chr8,137900001,138000000,8q
chr8,138000001,138100000,8q
chr8,138100001,138200000,8q
chr8,138200001,138300000,8q
chr8,138300001,138400000,8q
chr8,138400001,138500000,8q
chr8,138500001,138600000,8q
chr8,138600001,138700000,8q
chr8,138700001,138800000,8q
chr8,138800001,138900000,8q
chr8,138900001,139000000,8q
chr8,139000001,139100000,8q
chr8,139100001,139200000,8q
chr8,139200001,139300000,8q
chr8,139300001,139400000,8q
chr8,139400001,139500000,8q
chr8,139500001,139600000,8q
chr8,139600001,139700000,8q
chr8,139700001,139800000,8q
chr8,139800001,139900000,8q
chr8,139900001,140000000,8q
chr8,140000001,140100000,8q
chr8,140100001,140200000,8q
chr8,140200001,140300000,8q
chr8,140300001,140400000,8q
chr8,140500001,140600000,8q
chr8,140600001,140700000,8q
chr8,140700001,140800000,8q
chr8,140800001,140900000,8q
chr8,140900001,141000000,8q
chr8,141000001,141100000,8q
chr8,141100001,141200000,8q
chr8,141200001,141300000,8q
chr8,141300001,141400000,8q
chr8,141400001,141500000,8q
chr8,141500001,141600000,8q
chr8,141600001,141700000,8q
chr8,141700001,141800000,8q
chr8,141800001,141900000,8q
chr8,141900001,142000000,8q
chr8,142000001,142100000,8q
chr8,142100001,142200000,8q
chr8,142200001,142300000,8q
chr8,142300001,142400000,8q
chr8,142400001,142500000,8q
chr8,142500001,142600000,8q
chr8,142600001,142700000,8q
chr8,142700001,142800000,8q
chr8,142800001,142900000,8q
chr8,142900001,143000000,8q
chr8,143000001,143100000,8q
chr8,143100001,143200000,8q
chr8,143200001,143300000,8q
chr8,143300001,143400000,8q
chr8,143400001,143500000,8q
chr8,143500001,143600000,8q
chr8,143700001,143800000,8q
chr8,143800001,143900000,8q
chr8,143900001,144000000,8q
chr8,144000001,144100000,8q
chr8,144100001,144200000,8q
chr8,144200001,144300000,8q
chr8,144300001,144400000,8q
chr8,144400001,144500000,8q
chr8,144500001,144600000,8q
chr8,144600001,144700000,8q
chr8,144800001,144900000,8q
chr9,200001,300000,9p
chr9,300001,400000,9p
chr9,400001,500000,9p
chr9,500001,600000,9p
chr9,600001,700000,9p
chr9,700001,800000,9p
chr9,800001,900000,9p
chr9,900001,1000000,9p
chr9,1000001,1100000,9p
chr9,1100001,1200000,9p
chr9,1200001,1300000,9p
chr9,1300001,1400000,9p
chr9,1400001,1500000,9p
chr9,1500001,1600000,9p
chr9,1600001,1700000,9p
chr9,1700001,1800000,9p
chr9,1800001,1900000,9p
chr9,1900001,2000000,9p
chr9,2000001,2100000,9p
chr9,2100001,2200000,9p
chr9,2200001,2300000,9p
chr9,2300001,2400000,9p
chr9,2400001,2500000,9p
chr9,2500001,2600000,9p
chr9,2600001,2700000,9p
chr9,2700001,2800000,9p
chr9,2800001,2900000,9p
chr9,2900001,3000000,9p
chr9,3000001,3100000,9p
chr9,3100001,3200000,9p
chr9,3200001,3300000,9p
chr9,3300001,3400000,9p
chr9,3400001,3500000,9p
chr9,3500001,3600000,9p
chr9,3600001,3700000,9p
chr9,3700001,3800000,9p
chr9,3800001,3900000,9p
chr9,3900001,4000000,9p
chr9,4000001,4100000,9p
chr9,4100001,4200000,9p
chr9,4200001,4300000,9p
chr9,4300001,4400000,9p
chr9,4400001,4500000,9p
chr9,4500001,4600000,9p
chr9,4600001,4700000,9p
chr9,4700001,4800000,9p
chr9,4800001,4900000,9p
chr9,5300001,5400000,9p
chr9,5400001,5500000,9p
chr9,5500001,5600000,9p
chr9,5600001,5700000,9p
chr9,5700001,5800000,9p
chr9,5800001,5900000,9p
chr9,5900001,6000000,9p
chr9,6000001,6100000,9p
chr9,6100001,6200000,9p
chr9,6400001,6500000,9p
chr9,6500001,6600000,9p
chr9,6800001,6900000,9p
chr9,6900001,7000000,9p
chr9,7000001,7100000,9p
chr9,7100001,7200000,9p
chr9,7200001,7300000,9p
chr9,7300001,7400000,9p
chr9,7400001,7500000,9p
chr9,7500001,7600000,9p
chr9,7600001,7700000,9p
chr9,7700001,7800000,9p
chr9,7800001,7900000,9p
chr9,7900001,8000000,9p
chr9,8100001,8200000,9p
chr9,8200001,8300000,9p
chr9,8300001,8400000,9p
chr9,8400001,8500000,9p
chr9,8500001,8600000,9p
chr9,8600001,8700000,9p
chr9,8700001,8800000,9p
chr9,8800001,8900000,9p
chr9,8900001,9000000,9p
chr9,9000001,9100000,9p
chr9,9100001,9200000,9p
chr9,9200001,9300000,9p
chr9,9300001,9400000,9p
chr9,9400001,9500000,9p
chr9,9500001,9600000,9p
chr9,9600001,9700000,9p
chr9,9700001,9800000,9p
chr9,9900001,10000000,9p
chr9,10000001,10100000,9p
chr9,10100001,10200000,9p
chr9,10200001,10300000,9p
chr9,10300001,10400000,9p
chr9,10400001,10500000,9p
chr9,10500001,10600000,9p
chr9,10600001,10700000,9p
chr9,10700001,10800000,9p
chr9,10800001,10900000,9p
chr9,10900001,11000000,9p
chr9,11000001,11100000,9p
chr9,11100001,11200000,9p
chr9,11200001,11300000,9p
chr9,11300001,11400000,9p
chr9,11400001,11500000,9p
chr9,11500001,11600000,9p
chr9,11600001,11700000,9p
chr9,11700001,11800000,9p
chr9,11800001,11900000,9p
chr9,11900001,12000000,9p
chr9,12000001,12100000,9p
chr9,12100001,12200000,9p
chr9,12200001,12300000,9p
chr9,12300001,12400000,9p
chr9,12400001,12500000,9p
chr9,12500001,12600000,9p
chr9,12600001,12700000,9p
chr9,12700001,12800000,9p
chr9,12800001,12900000,9p
chr9,12900001,13000000,9p
chr9,13000001,13100000,9p
chr9,13100001,13200000,9p
chr9,13200001,13300000,9p
chr9,13300001,13400000,9p
chr9,13400001,13500000,9p
chr9,13500001,13600000,9p
chr9,13600001,13700000,9p
chr9,13700001,13800000,9p
chr9,13800001,13900000,9p
chr9,13900001,14000000,9p
chr9,14000001,14100000,9p
chr9,14100001,14200000,9p
chr9,14200001,14300000,9p
chr9,14300001,14400000,9p
chr9,14400001,14500000,9p
chr9,14500001,14600000,9p
chr9,14600001,14700000,9p
chr9,14700001,14800000,9p
chr9,14800001,14900000,9p
chr9,14900001,15000000,9p
chr9,15100001,15200000,9p
chr9,15200001,15300000,9p
chr9,15400001,15500000,9p
chr9,15700001,15800000,9p
chr9,16000001,16100000,9p
chr9,16100001,16200000,9p
chr9,16200001,16300000,9p
chr9,16300001,16400000,9p
chr9,16400001,16500000,9p
chr9,16500001,16600000,9p
chr9,16600001,16700000,9p
chr9,16700001,16800000,9p
chr9,16800001,16900000,9p
chr9,16900001,17000000,9p
chr9,17000001,17100000,9p
chr9,17100001,17200000,9p
chr9,17300001,17400000,9p
chr9,17400001,17500000,9p
chr9,17500001,17600000,9p
chr9,17600001,17700000,9p
chr9,17700001,17800000,9p
chr9,17800001,17900000,9p
chr9,17900001,18000000,9p
chr9,18000001,18100000,9p
chr9,18100001,18200000,9p
chr9,18200001,18300000,9p
chr9,18400001,18500000,9p
chr9,18500001,18600000,9p
chr9,18600001,18700000,9p
chr9,18700001,18800000,9p
chr9,18800001,18900000,9p
chr9,18900001,19000000,9p
chr9,19300001,19400000,9p
chr9,19400001,19500000,9p
chr9,19500001,19600000,9p
chr9,19600001,19700000,9p
chr9,19700001,19800000,9p
chr9,19800001,19900000,9p
chr9,19900001,20000000,9p
chr9,20000001,20100000,9p
chr9,20100001,20200000,9p
chr9,20200001,20300000,9p
chr9,20300001,20400000,9p
chr9,20400001,20500000,9p
chr9,20500001,20600000,9p
chr9,20600001,20700000,9p
chr9,20700001,20800000,9p
chr9,20800001,20900000,9p
chr9,20900001,21000000,9p
chr9,21000001,21100000,9p
chr9,21100001,21200000,9p
chr9,21300001,21400000,9p
chr9,21400001,21500000,9p
chr9,21500001,21600000,9p
chr9,21600001,21700000,9p
chr9,21700001,21800000,9p
chr9,21800001,21900000,9p
chr9,21900001,22000000,9p
chr9,22000001,22100000,9p
chr9,22100001,22200000,9p
chr9,22200001,22300000,9p
chr9,22300001,22400000,9p
chr9,22400001,22500000,9p
chr9,22500001,22600000,9p
chr9,22600001,22700000,9p
chr9,22800001,22900000,9p
chr9,22900001,23000000,9p
chr9,23000001,23100000,9p
chr9,23100001,23200000,9p
chr9,23200001,23300000,9p
chr9,23300001,23400000,9p
chr9,23400001,23500000,9p
chr9,23500001,23600000,9p
chr9,23600001,23700000,9p
chr9,23700001,23800000,9p
chr9,23800001,23900000,9p
chr9,24000001,24100000,9p
chr9,24100001,24200000,9p
chr9,24200001,24300000,9p
chr9,24300001,24400000,9p
chr9,24400001,24500000,9p
chr9,24500001,24600000,9p
chr9,24600001,24700000,9p
chr9,24700001,24800000,9p
chr9,24800001,24900000,9p
chr9,24900001,25000000,9p
chr9,25000001,25100000,9p
chr9,25100001,25200000,9p
chr9,25200001,25300000,9p
chr9,25300001,25400000,9p
chr9,25400001,25500000,9p
chr9,25500001,25600000,9p
chr9,25600001,25700000,9p
chr9,25700001,25800000,9p
chr9,25800001,25900000,9p
chr9,25900001,26000000,9p
chr9,26000001,26100000,9p
chr9,26100001,26200000,9p
chr9,26200001,26300000,9p
chr9,26300001,26400000,9p
chr9,26400001,26500000,9p
chr9,26500001,26600000,9p
chr9,26600001,26700000,9p
chr9,26700001,26800000,9p
chr9,26800001,26900000,9p
chr9,26900001,27000000,9p
chr9,27000001,27100000,9p
chr9,27100001,27200000,9p
chr9,27200001,27300000,9p
chr9,27300001,27400000,9p
chr9,27400001,27500000,9p
chr9,27500001,27600000,9p
chr9,27600001,27700000,9p
chr9,27700001,27800000,9p
chr9,27800001,27900000,9p
chr9,27900001,28000000,9p
chr9,28000001,28100000,9p
chr9,28100001,28200000,9p
chr9,28200001,28300000,9p
chr9,28300001,28400000,9p
chr9,28400001,28500000,9p
chr9,28500001,28600000,9p
chr9,28600001,28700000,9p
chr9,28700001,28800000,9p
chr9,28800001,28900000,9p
chr9,28900001,29000000,9p
chr9,29000001,29100000,9p
chr9,29100001,29200000,9p
chr9,29200001,29300000,9p
chr9,29300001,29400000,9p
chr9,29400001,29500000,9p
chr9,29500001,29600000,9p
chr9,29600001,29700000,9p
chr9,29700001,29800000,9p
chr9,29800001,29900000,9p
chr9,29900001,30000000,9p
chr9,30000001,30100000,9p
chr9,30100001,30200000,9p
chr9,30200001,30300000,9p
chr9,30300001,30400000,9p
chr9,30400001,30500000,9p
chr9,30500001,30600000,9p
chr9,30600001,30700000,9p
chr9,30700001,30800000,9p
chr9,30800001,30900000,9p
chr9,30900001,31000000,9p
chr9,31000001,31100000,9p
chr9,31100001,31200000,9p
chr9,31200001,31300000,9p
chr9,31300001,31400000,9p
chr9,31500001,31600000,9p
chr9,31600001,31700000,9p
chr9,31700001,31800000,9p
chr9,31800001,31900000,9p
chr9,32000001,32100000,9p
chr9,32200001,32300000,9p
chr9,32300001,32400000,9p
chr9,32400001,32500000,9p
chr9,32500001,32600000,9p
chr9,32600001,32700000,9p
chr9,32700001,32800000,9p
chr9,32800001,32900000,9p
chr9,32900001,33000000,9p
chr9,33000001,33100000,9p
chr9,33100001,33200000,9p
chr9,33200001,33300000,9p
chr9,33900001,34000000,9p
chr9,34200001,34300000,9p
chr9,34300001,34400000,9p
chr9,34400001,34500000,9p
chr9,34500001,34600000,9p
chr9,34600001,34700000,9p
chr9,34700001,34800000,9p
chr9,35200001,35300000,9p
chr9,35300001,35400000,9p
chr9,35400001,35500000,9p
chr9,35500001,35600000,9p
chr9,35600001,35700000,9p
chr9,35700001,35800000,9p
chr9,35800001,35900000,9p
chr9,35900001,36000000,9p
chr9,36000001,36100000,9p
chr9,36100001,36200000,9p
chr9,36300001,36400000,9p
chr9,36600001,36700000,9p
chr9,36700001,36800000,9p
chr9,36800001,36900000,9p
chr9,36900001,37000000,9p
chr9,37000001,37100000,9p
chr9,37100001,37200000,9p
chr9,37200001,37300000,9p
chr9,37300001,37400000,9p
chr9,37400001,37500000,9p
chr9,37500001,37600000,9p
chr9,37600001,37700000,9p
chr9,37700001,37800000,9p
chr9,37800001,37900000,9p
chr9,37900001,38000000,9p
chr9,38000001,38100000,9p
chr9,38100001,38200000,9p
chr9,38200001,38300000,9p
chr9,38300001,38400000,9p
chr9,38400001,38500000,9p
chr9,68400001,68500000,9q
chr9,68500001,68600000,9q
chr9,68600001,68700000,9q
chr9,68700001,68800000,9q
chr9,68800001,68900000,9q
chr9,68900001,69000000,9q
chr9,69000001,69100000,9q
chr9,69100001,69200000,9q
chr9,69200001,69300000,9q
chr9,69300001,69400000,9q
chr9,69500001,69600000,9q
chr9,69600001,69700000,9q
chr9,69700001,69800000,9q
chr9,69800001,69900000,9q
chr9,69900001,70000000,9q
chr9,70000001,70100000,9q
chr9,70100001,70200000,9q
chr9,70300001,70400000,9q
chr9,70400001,70500000,9q
chr9,70500001,70600000,9q
chr9,70600001,70700000,9q
chr9,70800001,70900000,9q
chr9,70900001,71000000,9q
chr9,71000001,71100000,9q
chr9,71100001,71200000,9q
chr9,71200001,71300000,9q
chr9,71300001,71400000,9q
chr9,71400001,71500000,9q
chr9,71500001,71600000,9q
chr9,71600001,71700000,9q
chr9,71700001,71800000,9q
chr9,71800001,71900000,9q
chr9,71900001,72000000,9q
chr9,72100001,72200000,9q
chr9,72200001,72300000,9q
chr9,72300001,72400000,9q
chr9,72400001,72500000,9q
chr9,72500001,72600000,9q
chr9,72600001,72700000,9q
chr9,72800001,72900000,9q
chr9,72900001,73000000,9q
chr9,73000001,73100000,9q
chr9,73100001,73200000,9q
chr9,73200001,73300000,9q
chr9,73300001,73400000,9q
chr9,73400001,73500000,9q
chr9,73500001,73600000,9q
chr9,73600001,73700000,9q
chr9,73700001,73800000,9q
chr9,73800001,73900000,9q
chr9,73900001,74000000,9q
chr9,74000001,74100000,9q
chr9,74100001,74200000,9q
chr9,74200001,74300000,9q
chr9,74300001,74400000,9q
chr9,74400001,74500000,9q
chr9,74500001,74600000,9q
chr9,74600001,74700000,9q
chr9,74700001,74800000,9q
chr9,74800001,74900000,9q
chr9,74900001,75000000,9q
chr9,75000001,75100000,9q
chr9,75100001,75200000,9q
chr9,75400001,75500000,9q
chr9,75500001,75600000,9q
chr9,75600001,75700000,9q
chr9,75800001,75900000,9q
chr9,75900001,76000000,9q
chr9,76000001,76100000,9q
chr9,76100001,76200000,9q
chr9,76200001,76300000,9q
chr9,76300001,76400000,9q
chr9,76500001,76600000,9q
chr9,76600001,76700000,9q
chr9,76700001,76800000,9q
chr9,76800001,76900000,9q
chr9,76900001,77000000,9q
chr9,77000001,77100000,9q
chr9,77100001,77200000,9q
chr9,77200001,77300000,9q
chr9,77300001,77400000,9q
chr9,77400001,77500000,9q
chr9,77500001,77600000,9q
chr9,77600001,77700000,9q
chr9,77700001,77800000,9q
chr9,77800001,77900000,9q
chr9,77900001,78000000,9q
chr9,78100001,78200000,9q
chr9,78200001,78300000,9q
chr9,78300001,78400000,9q
chr9,78400001,78500000,9q
chr9,78500001,78600000,9q
chr9,78600001,78700000,9q
chr9,78900001,79000000,9q
chr9,79000001,79100000,9q
chr9,79100001,79200000,9q
chr9,79200001,79300000,9q
chr9,79300001,79400000,9q
chr9,79400001,79500000,9q
chr9,79500001,79600000,9q
chr9,79600001,79700000,9q
chr9,79700001,79800000,9q
chr9,79900001,80000000,9q
chr9,80000001,80100000,9q
chr9,80100001,80200000,9q
chr9,80200001,80300000,9q
chr9,80300001,80400000,9q
chr9,80400001,80500000,9q
chr9,80600001,80700000,9q
chr9,80700001,80800000,9q
chr9,80800001,80900000,9q
chr9,80900001,81000000,9q
chr9,81000001,81100000,9q
chr9,81100001,81200000,9q
chr9,81200001,81300000,9q
chr9,81300001,81400000,9q
chr9,81400001,81500000,9q
chr9,81500001,81600000,9q
chr9,81600001,81700000,9q
chr9,81800001,81900000,9q
chr9,82000001,82100000,9q
chr9,82100001,82200000,9q
chr9,82200001,82300000,9q
chr9,82300001,82400000,9q
chr9,82500001,82600000,9q
chr9,82600001,82700000,9q
chr9,82800001,82900000,9q
chr9,82900001,83000000,9q
chr9,83000001,83100000,9q
chr9,83100001,83200000,9q
chr9,83200001,83300000,9q
chr9,83300001,83400000,9q
chr9,83400001,83500000,9q
chr9,83500001,83600000,9q
chr9,83600001,83700000,9q
chr9,83700001,83800000,9q
chr9,84000001,84100000,9q
chr9,84100001,84200000,9q
chr9,84200001,84300000,9q
chr9,84300001,84400000,9q
chr9,84400001,84500000,9q
chr9,84500001,84600000,9q
chr9,84600001,84700000,9q
chr9,84700001,84800000,9q
chr9,84800001,84900000,9q
chr9,84900001,85000000,9q
chr9,85000001,85100000,9q
chr9,85100001,85200000,9q
chr9,85200001,85300000,9q
chr9,85300001,85400000,9q
chr9,85500001,85600000,9q
chr9,85600001,85700000,9q
chr9,85900001,86000000,9q
chr9,86000001,86100000,9q
chr9,86200001,86300000,9q
chr9,86400001,86500000,9q
chr9,86500001,86600000,9q
chr9,86600001,86700000,9q
chr9,86700001,86800000,9q
chr9,86800001,86900000,9q
chr9,86900001,87000000,9q
chr9,87000001,87100000,9q
chr9,87100001,87200000,9q
chr9,87200001,87300000,9q
chr9,87300001,87400000,9q
chr9,87500001,87600000,9q
chr9,87600001,87700000,9q
chr9,87700001,87800000,9q
chr9,87800001,87900000,9q
chr9,88400001,88500000,9q
chr9,88500001,88600000,9q
chr9,88600001,88700000,9q
chr9,88700001,88800000,9q
chr9,88800001,88900000,9q
chr9,88900001,89000000,9q
chr9,89000001,89100000,9q
chr9,89100001,89200000,9q
chr9,89200001,89300000,9q
chr9,89300001,89400000,9q
chr9,89400001,89500000,9q
chr9,89500001,89600000,9q
chr9,89600001,89700000,9q
chr9,89700001,89800000,9q
chr9,89800001,89900000,9q
chr9,89900001,90000000,9q
chr9,90000001,90100000,9q
chr9,90100001,90200000,9q
chr9,90300001,90400000,9q
chr9,90400001,90500000,9q
chr9,90500001,90600000,9q
chr9,90600001,90700000,9q
chr9,90800001,90900000,9q
chr9,90900001,91000000,9q
chr9,91000001,91100000,9q
chr9,91100001,91200000,9q
chr9,91200001,91300000,9q
chr9,91300001,91400000,9q
chr9,91400001,91500000,9q
chr9,91500001,91600000,9q
chr9,91600001,91700000,9q
chr9,91700001,91800000,9q
chr9,91800001,91900000,9q
chr9,91900001,92000000,9q
chr9,92000001,92100000,9q
chr9,92200001,92300000,9q
chr9,92300001,92400000,9q
chr9,92400001,92500000,9q
chr9,92600001,92700000,9q
chr9,92700001,92800000,9q
chr9,93000001,93100000,9q
chr9,93100001,93200000,9q
chr9,93200001,93300000,9q
chr9,93300001,93400000,9q
chr9,93400001,93500000,9q
chr9,93500001,93600000,9q
chr9,93600001,93700000,9q
chr9,93700001,93800000,9q
chr9,93800001,93900000,9q
chr9,93900001,94000000,9q
chr9,94100001,94200000,9q
chr9,94600001,94700000,9q
chr9,94700001,94800000,9q
chr9,94800001,94900000,9q
chr9,94900001,95000000,9q
chr9,95000001,95100000,9q
chr9,95100001,95200000,9q
chr9,95200001,95300000,9q
chr9,95300001,95400000,9q
chr9,95400001,95500000,9q
chr9,95500001,95600000,9q
chr9,95600001,95700000,9q
chr9,95700001,95800000,9q
chr9,95900001,96000000,9q
chr9,96000001,96100000,9q
chr9,96100001,96200000,9q
chr9,96200001,96300000,9q
chr9,96300001,96400000,9q
chr9,96400001,96500000,9q
chr9,96500001,96600000,9q
chr9,96700001,96800000,9q
chr9,96800001,96900000,9q
chr9,97300001,97400000,9q
chr9,97400001,97500000,9q
chr9,97500001,97600000,9q
chr9,97600001,97700000,9q
chr9,97700001,97800000,9q
chr9,97800001,97900000,9q
chr9,97900001,98000000,9q
chr9,98000001,98100000,9q
chr9,98100001,98200000,9q
chr9,98200001,98300000,9q
chr9,98300001,98400000,9q
chr9,98400001,98500000,9q
chr9,98500001,98600000,9q
chr9,98600001,98700000,9q
chr9,98700001,98800000,9q
chr9,98800001,98900000,9q
chr9,98900001,99000000,9q
chr9,99000001,99100000,9q
chr9,99100001,99200000,9q
chr9,99200001,99300000,9q
chr9,99300001,99400000,9q
chr9,99400001,99500000,9q
chr9,99500001,99600000,9q
chr9,99600001,99700000,9q
chr9,99700001,99800000,9q
chr9,99800001,99900000,9q
chr9,99900001,100000000,9q
chr9,100000001,100100000,9q
chr9,100100001,100200000,9q
chr9,100200001,100300000,9q
chr9,100300001,100400000,9q
chr9,100400001,100500000,9q
chr9,100500001,100600000,9q
chr9,100800001,100900000,9q
chr9,100900001,101000000,9q
chr9,101000001,101100000,9q
chr9,101100001,101200000,9q
chr9,101200001,101300000,9q
chr9,101300001,101400000,9q
chr9,101400001,101500000,9q
chr9,101500001,101600000,9q
chr9,101600001,101700000,9q
chr9,101700001,101800000,9q
