Chromosome,Start,End,arm
chr7,36000001,36100000,7p
chr7,36600001,36700000,7p
chr7,36800001,36900000,7p
chr7,36900001,37000000,7p
chr7,37000001,37100000,7p
chr7,37400001,37500000,7p
chr7,37500001,37600000,7p
chr7,37700001,37800000,7p
chr7,37900001,38000000,7p
chr7,38000001,38100000,7p
chr7,38100001,38200000,7p
chr7,38400001,38500000,7p
chr7,38500001,38600000,7p
chr7,38700001,38800000,7p
chr7,38800001,38900000,7p
chr7,38900001,39000000,7p
chr7,39100001,39200000,7p
chr7,39200001,39300000,7p
chr7,39300001,39400000,7p
chr7,39400001,39500000,7p
chr7,40400001,40500000,7p
chr7,40500001,40600000,7p
chr7,40600001,40700000,7p
chr7,40700001,40800000,7p
chr7,40800001,40900000,7p
chr7,41000001,41100000,7p
chr7,41100001,41200000,7p
chr7,41200001,41300000,7p
chr7,41300001,41400000,7p
chr7,41400001,41500000,7p
chr7,41500001,41600000,7p
chr7,41600001,41700000,7p
chr7,41700001,41800000,7p
chr7,41800001,41900000,7p
chr7,41900001,42000000,7p
chr7,42000001,42100000,7p
chr7,42100001,42200000,7p
chr7,42200001,42300000,7p
chr7,42400001,42500000,7p
chr7,42600001,42700000,7p
chr7,42700001,42800000,7p
chr7,42900001,43000000,7p
chr7,43100001,43200000,7p
chr7,43200001,43300000,7p
chr7,43500001,43600000,7p
chr7,43600001,43700000,7p
chr7,44100001,44200000,7p
chr7,44200001,44300000,7p
chr7,44300001,44400000,7p
chr7,45100001,45200000,7p
chr7,45500001,45600000,7p
chr7,45600001,45700000,7p
chr7,45900001,46000000,7p
chr7,46100001,46200000,7p
chr7,46200001,46300000,7p
chr7,46400001,46500000,7p
chr7,46600001,46700000,7p
chr7,46700001,46800000,7p
chr7,46800001,46900000,7p
chr7,46900001,47000000,7p
chr7,47000001,47100000,7p
chr7,47200001,47300000,7p
chr7,47300001,47400000,7p
chr7,47400001,47500000,7p
chr7,47800001,47900000,7p
chr7,48200001,48300000,7p
chr7,48300001,48400000,7p
chr7,48400001,48500000,7p
chr7,48500001,48600000,7p
chr7,48700001,48800000,7p
chr7,49000001,49100000,7p
chr7,49200001,49300000,7p
chr7,49300001,49400000,7p
chr7,49400001,49500000,7p
chr7,49500001,49600000,7p
chr7,49700001,49800000,7p
chr7,49800001,49900000,7p
chr7,49900001,50000000,7p
chr7,50100001,50200000,7p
chr7,50200001,50300000,7p
chr7,50300001,50400000,7p
chr7,50400001,50500000,7p
chr7,50600001,50700000,7p
chr7,50700001,50800000,7p
chr7,51000001,51100000,7p
chr7,51100001,51200000,7p
chr7,51200001,51300000,7p
chr7,51700001,51800000,7p
chr7,52000001,52100000,7p
chr7,52200001,52300000,7p
chr7,52400001,52500000,7p
chr7,52500001,52600000,7p
chr7,52600001,52700000,7p
chr7,52700001,52800000,7p
chr7,52800001,52900000,7p
chr7,52900001,53000000,7p
chr7,53300001,53400000,7p
chr7,53400001,53500000,7p
chr7,53500001,53600000,7p
chr7,53600001,53700000,7p
chr7,53700001,53800000,7p
chr7,53800001,53900000,7p
chr7,54100001,54200000,7p
chr7,55000001,55100000,7p
chr7,55100001,55200000,7p
chr7,69600001,69700000,7q
chr7,69700001,69800000,7q
chr7,69800001,69900000,7q
chr7,69900001,70000000,7q
chr7,70000001,70100000,7q
chr7,70200001,70300000,7q
chr7,70300001,70400000,7q
chr7,70400001,70500000,7q
chr7,70500001,70600000,7q
chr7,70600001,70700000,7q
chr7,70700001,70800000,7q
chr7,78000001,78100000,7q
chr7,78100001,78200000,7q
chr7,78300001,78400000,7q
chr7,78400001,78500000,7q
chr7,78500001,78600000,7q
chr7,78600001,78700000,7q
chr7,78700001,78800000,7q
chr7,78900001,79000000,7q
chr7,79100001,79200000,7q
chr7,79200001,79300000,7q
chr7,79300001,79400000,7q
chr7,79400001,79500000,7q
chr7,79500001,79600000,7q
chr7,79600001,79700000,7q
chr7,79800001,79900000,7q
chr7,80000001,80100000,7q
chr7,80100001,80200000,7q
chr7,80200001,80300000,7q
chr7,80300001,80400000,7q
chr7,80400001,80500000,7q
chr7,80500001,80600000,7q
chr7,80600001,80700000,7q
chr7,80800001,80900000,7q
chr7,81200001,81300000,7q
chr7,81300001,81400000,7q
chr7,81500001,81600000,7q
chr7,81600001,81700000,7q
chr7,81700001,81800000,7q
chr7,81900001,82000000,7q
chr7,82000001,82100000,7q
chr7,82100001,82200000,7q
chr7,82200001,82300000,7q
chr7,82300001,82400000,7q
chr7,82700001,82800000,7q
chr7,82800001,82900000,7q
chr7,82900001,83000000,7q
chr7,83200001,83300000,7q
chr7,83300001,83400000,7q
chr7,83500001,83600000,7q
chr7,84100001,84200000,7q
chr7,84200001,84300000,7q
chr7,84300001,84400000,7q
chr7,84500001,84600000,7q
chr7,84600001,84700000,7q
chr7,84700001,84800000,7q
chr7,84800001,84900000,7q
chr7,85000001,85100000,7q
chr7,85100001,85200000,7q
chr7,85200001,85300000,7q
chr7,85300001,85400000,7q
chr7,85400001,85500000,7q
chr7,85500001,85600000,7q
chr7,85700001,85800000,7q
chr7,85800001,85900000,7q
chr7,85900001,86000000,7q
chr7,86000001,86100000,7q
chr7,86400001,86500000,7q
chr7,86600001,86700000,7q
chr7,86700001,86800000,7q
chr7,86800001,86900000,7q
chr7,86900001,87000000,7q
chr7,87100001,87200000,7q
chr7,87500001,87600000,7q
chr7,87600001,87700000,7q
chr7,88100001,88200000,7q
chr7,88200001,88300000,7q
chr7,88300001,88400000,7q
chr7,88400001,88500000,7q
chr7,88700001,88800000,7q
chr7,88900001,89000000,7q
chr7,89000001,89100000,7q
chr7,89100001,89200000,7q
chr7,89300001,89400000,7q
chr7,89700001,89800000,7q
chr7,89900001,90000000,7q
chr7,90200001,90300000,7q
chr7,90900001,91000000,7q
chr7,91100001,91200000,7q
chr7,91600001,91700000,7q
chr7,92200001,92300000,7q
chr7,92600001,92700000,7q
chr7,92700001,92800000,7q
chr7,92800001,92900000,7q
chr7,93200001,93300000,7q
chr7,93400001,93500000,7q
chr7,93800001,93900000,7q
chr7,93900001,94000000,7q
chr7,94000001,94100000,7q
chr7,94100001,94200000,7q
chr7,94200001,94300000,7q
chr7,94300001,94400000,7q
chr7,94400001,94500000,7q
chr7,94500001,94600000,7q
chr7,94600001,94700000,7q
chr7,95400001,95500000,7q
chr7,95500001,95600000,7q
chr7,95600001,95700000,7q
chr7,95700001,95800000,7q
chr7,95900001,96000000,7q
chr7,96000001,96100000,7q
chr7,96100001,96200000,7q
chr7,96300001,96400000,7q
chr7,96400001,96500000,7q
chr7,96600001,96700000,7q
chr7,96700001,96800000,7q
chr7,96900001,97000000,7q
chr7,97400001,97500000,7q
chr7,98100001,98200000,7q
chr7,98900001,99000000,7q
chr7,103600001,103700000,7q
chr7,103900001,104000000,7q
chr7,104100001,104200000,7q
chr7,104300001,104400000,7q
chr7,105800001,105900000,7q
chr7,106000001,106100000,7q
chr7,106100001,106200000,7q
chr7,107100001,107200000,7q
chr7,107200001,107300000,7q
chr7,107400001,107500000,7q
chr7,107700001,107800000,7q
chr7,107900001,108000000,7q
chr7,108000001,108100000,7q
chr7,108100001,108200000,7q
chr7,108400001,108500000,7q
chr7,108800001,108900000,7q
chr7,109100001,109200000,7q
chr7,109200001,109300000,7q
chr7,109400001,109500000,7q
chr7,109800001,109900000,7q
chr7,110200001,110300000,7q
chr7,110600001,110700000,7q
chr7,110800001,110900000,7q
chr7,110900001,111000000,7q
chr7,111000001,111100000,7q
chr7,111100001,111200000,7q
chr7,111300001,111400000,7q
chr7,111800001,111900000,7q
chr7,112000001,112100000,7q
chr7,112100001,112200000,7q
chr7,112200001,112300000,7q
chr7,112400001,112500000,7q
chr7,113100001,113200000,7q
chr7,113300001,113400000,7q
chr7,113800001,113900000,7q
chr7,113900001,114000000,7q
chr7,114100001,114200000,7q
chr7,114400001,114500000,7q
chr7,114500001,114600000,7q
chr7,114600001,114700000,7q
chr7,114700001,114800000,7q
chr7,114800001,114900000,7q
chr7,114900001,115000000,7q
chr7,115000001,115100000,7q
chr7,115200001,115300000,7q
chr7,115300001,115400000,7q
chr7,115400001,115500000,7q
chr7,115600001,115700000,7q
chr7,115700001,115800000,7q
chr7,115800001,115900000,7q
chr7,116100001,116200000,7q
chr7,116200001,116300000,7q
chr7,116500001,116600000,7q
chr7,116600001,116700000,7q
chr7,117000001,117100000,7q
chr7,117100001,117200000,7q
chr7,117300001,117400000,7q
chr7,117400001,117500000,7q
chr7,117600001,117700000,7q
chr7,117700001,117800000,7q
chr7,117800001,117900000,7q
chr7,118000001,118100000,7q
chr7,118200001,118300000,7q
chr7,118400001,118500000,7q
chr7,118500001,118600000,7q
chr7,118600001,118700000,7q
chr7,118700001,118800000,7q
chr7,118800001,118900000,7q
chr7,118900001,119000000,7q
chr7,119000001,119100000,7q
chr7,119100001,119200000,7q
chr7,119200001,119300000,7q
chr7,119400001,119500000,7q
chr7,119700001,119800000,7q
chr7,119900001,120000000,7q
chr7,120100001,120200000,7q
chr7,120300001,120400000,7q
chr7,120400001,120500000,7q
chr7,120500001,120600000,7q
chr7,120600001,120700000,7q
chr7,120700001,120800000,7q
chr7,120800001,120900000,7q
chr7,120900001,121000000,7q
chr7,121000001,121100000,7q
chr7,121100001,121200000,7q
chr7,121400001,121500000,7q
chr7,121600001,121700000,7q
chr7,121800001,121900000,7q
chr7,121900001,122000000,7q
chr7,122000001,122100000,7q
chr7,122300001,122400000,7q
chr7,122400001,122500000,7q
chr7,122500001,122600000,7q
chr7,122600001,122700000,7q
chr7,122700001,122800000,7q
chr7,122900001,123000000,7q
chr7,123100001,123200000,7q
chr7,123200001,123300000,7q
chr7,123300001,123400000,7q
chr7,123600001,123700000,7q
chr7,123700001,123800000,7q
chr7,123900001,124000000,7q
chr7,124100001,124200000,7q
chr7,124300001,124400000,7q
chr7,124500001,124600000,7q
chr7,124600001,124700000,7q
chr7,124700001,124800000,7q
chr7,124800001,124900000,7q
chr7,125000001,125100000,7q
chr7,125400001,125500000,7q
chr7,125500001,125600000,7q
chr7,125600001,125700000,7q
chr7,125700001,125800000,7q
chr7,125800001,125900000,7q
chr7,126000001,126100000,7q
chr7,126100001,126200000,7q
chr7,126300001,126400000,7q
chr7,126400001,126500000,7q
chr7,126500001,126600000,7q
chr7,126700001,126800000,7q
chr7,127000001,127100000,7q
chr7,127100001,127200000,7q
chr7,127200001,127300000,7q
chr7,127300001,127400000,7q
chr7,127600001,127700000,7q
chr7,127700001,127800000,7q
chr7,127800001,127900000,7q
chr7,127900001,128000000,7q
chr7,128000001,128100000,7q
chr7,128100001,128200000,7q
chr7,128800001,128900000,7q
chr7,129700001,129800000,7q
chr7,130300001,130400000,7q
chr7,130400001,130500000,7q
chr7,130900001,131000000,7q
chr7,131400001,131500000,7q
chr7,131700001,131800000,7q
chr7,131800001,131900000,7q
chr7,132000001,132100000,7q
chr7,132100001,132200000,7q
chr7,132200001,132300000,7q
chr7,132300001,132400000,7q
chr7,132400001,132500000,7q
chr7,132500001,132600000,7q
chr7,132700001,132800000,7q
chr7,132800001,132900000,7q
chr7,132900001,133000000,7q
chr7,133000001,133100000,7q
chr7,133400001,133500000,7q
chr7,133500001,133600000,7q
chr7,133600001,133700000,7q
chr7,133700001,133800000,7q
chr7,134000001,134100000,7q
chr7,134100001,134200000,7q
chr7,134300001,134400000,7q
chr7,134400001,134500000,7q
chr7,134600001,134700000,7q
chr7,134700001,134800000,7q
chr7,134800001,134900000,7q
chr7,135200001,135300000,7q
chr7,135300001,135400000,7q
chr7,135700001,135800000,7q
chr7,135900001,136000000,7q
chr7,136300001,136400000,7q
chr7,136600001,136700000,7q
chr7,136900001,137000000,7q
chr7,137000001,137100000,7q
chr7,137300001,137400000,7q
chr7,137500001,137600000,7q
chr7,137600001,137700000,7q
chr7,137700001,137800000,7q
chr7,137800001,137900000,7q
chr7,137900001,138000000,7q
chr7,139600001,139700000,7q
chr7,139700001,139800000,7q
chr7,139900001,140000000,7q
chr7,140000001,140100000,7q
chr7,140800001,140900000,7q
chr7,141200001,141300000,7q
chr7,141300001,141400000,7q
chr7,141400001,141500000,7q
chr7,141600001,141700000,7q
chr7,142100001,142200000,7q
chr7,142200001,142300000,7q
chr7,142300001,142400000,7q
chr7,142800001,142900000,7q
chr7,142900001,143000000,7q
chr7,143200001,143300000,7q
chr7,143300001,143400000,7q
chr7,143400001,143500000,7q
chr7,143900001,144000000,7q
chr7,144500001,144600000,7q
chr7,145000001,145100000,7q
chr7,145100001,145200000,7q
chr7,145500001,145600000,7q
chr7,145700001,145800000,7q
chr7,145800001,145900000,7q
chr7,146400001,146500000,7q
chr7,146500001,146600000,7q
chr7,146600001,146700000,7q
chr7,146700001,146800000,7q
chr7,146800001,146900000,7q
chr7,147000001,147100000,7q
chr7,147100001,147200000,7q
chr7,147200001,147300000,7q
chr7,147300001,147400000,7q
chr7,147400001,147500000,7q
chr7,147500001,147600000,7q
chr7,147600001,147700000,7q
chr7,147700001,147800000,7q
chr7,147900001,148000000,7q
chr7,148000001,148100000,7q
chr7,148100001,148200000,7q
chr7,148200001,148300000,7q
chr7,148700001,148800000,7q
chr7,149400001,149500000,7q
chr7,149700001,149800000,7q
chr7,149800001,149900000,7q
chr7,150900001,151000000,7q
chr7,151000001,151100000,7q
chr7,151100001,151200000,7q
chr7,151200001,151300000,7q
chr7,151400001,151500000,7q
chr7,151600001,151700000,7q
chr7,151700001,151800000,7q
chr7,151800001,151900000,7q
chr7,152100001,152200000,7q
chr7,153600001,153700000,7q
chr7,154200001,154300000,7q
chr7,154300001,154400000,7q
chr7,154400001,154500000,7q
chr7,154500001,154600000,7q
chr7,154700001,154800000,7q
chr7,154800001,154900000,7q
chr7,154900001,155000000,7q
chr7,155100001,155200000,7q
chr7,155200001,155300000,7q
chr7,155400001,155500000,7q
chr7,155500001,155600000,7q
chr7,155700001,155800000,7q
chr7,155800001,155900000,7q
chr7,155900001,156000000,7q
chr7,156000001,156100000,7q
chr7,156100001,156200000,7q
chr7,156200001,156300000,7q
chr7,156300001,156400000,7q
chr7,156400001,156500000,7q
chr7,156600001,156700000,7q
chr7,157500001,157600000,7q
chr7,157900001,158000000,7q
chr7,158200001,158300000,7q
chr7,158500001,158600000,7q
chr8,1800001,1900000,8p
chr8,1900001,2000000,8p
chr8,2000001,2100000,8p
chr8,2100001,2200000,8p
chr8,2500001,2600000,8p
chr8,2600001,2700000,8p
chr8,2700001,2800000,8p
chr8,2800001,2900000,8p
chr8,2900001,3000000,8p
chr8,3000001,3100000,8p
chr8,3100001,3200000,8p
chr8,3300001,3400000,8p
chr8,3400001,3500000,8p
chr8,3500001,3600000,8p
chr8,3700001,3800000,8p
chr8,3800001,3900000,8p
chr8,3900001,4000000,8p
chr8,4000001,4100000,8p
chr8,4100001,4200000,8p
chr8,4200001,4300000,8p
chr8,4300001,4400000,8p
chr8,4400001,4500000,8p
chr8,4500001,4600000,8p
chr8,4600001,4700000,8p
chr8,4700001,4800000,8p
chr8,4800001,4900000,8p
chr8,4900001,5000000,8p
chr8,5000001,5100000,8p
chr8,5200001,5300000,8p
chr8,5300001,5400000,8p
chr8,5500001,5600000,8p
chr8,5600001,5700000,8p
chr8,5700001,5800000,8p
chr8,5800001,5900000,8p
chr8,5900001,6000000,8p
chr8,6400001,6500000,8p
chr8,6500001,6600000,8p
chr8,6700001,6800000,8p
chr8,8300001,8400000,8p
chr8,8500001,8600000,8p
chr8,8600001,8700000,8p
chr8,9200001,9300000,8p
chr8,9300001,9400000,8p
chr8,9900001,10000000,8p
chr8,10000001,10100000,8p
chr8,10100001,10200000,8p
chr8,10200001,10300000,8p
chr8,10300001,10400000,8p
chr8,10400001,10500000,8p
chr8,10600001,10700000,8p
chr8,10700001,10800000,8p
chr8,10800001,10900000,8p
chr8,10900001,11000000,8p
chr8,11000001,11100000,8p
chr8,11100001,11200000,8p
chr8,11200001,11300000,8p
chr8,11300001,11400000,8p
chr8,11400001,11500000,8p
chr8,11500001,11600000,8p
chr8,11600001,11700000,8p
chr8,11700001,11800000,8p
chr8,13200001,13300000,8p
chr8,13500001,13600000,8p
chr8,13700001,13800000,8p
chr8,13800001,13900000,8p
chr8,13900001,14000000,8p
chr8,14200001,14300000,8p
chr8,14300001,14400000,8p
chr8,14400001,14500000,8p
chr8,14500001,14600000,8p
chr8,14600001,14700000,8p
chr8,14700001,14800000,8p
chr8,14900001,15000000,8p
chr8,15000001,15100000,8p
chr8,15100001,15200000,8p
chr8,15200001,15300000,8p
chr8,15300001,15400000,8p
chr8,15600001,15700000,8p
chr8,15700001,15800000,8p
chr8,15800001,15900000,8p
chr8,15900001,16000000,8p
chr8,16100001,16200000,8p
chr8,16200001,16300000,8p
chr8,16300001,16400000,8p
chr8,16500001,16600000,8p
chr8,17000001,17100000,8p
chr8,17100001,17200000,8p
chr8,17200001,17300000,8p
chr8,17300001,17400000,8p
chr8,17400001,17500000,8p
chr8,17700001,17800000,8p
chr8,17900001,18000000,8p
chr8,18000001,18100000,8p
chr8,18200001,18300000,8p
chr8,18300001,18400000,8p
chr8,18500001,18600000,8p
chr8,18600001,18700000,8p
chr8,18700001,18800000,8p
chr8,18900001,19000000,8p
chr8,19000001,19100000,8p
chr8,19100001,19200000,8p
chr8,19200001,19300000,8p
chr8,19300001,19400000,8p
chr8,19400001,19500000,8p
chr8,19500001,19600000,8p
chr8,19600001,19700000,8p
chr8,19700001,19800000,8p
chr8,19800001,19900000,8p
chr8,20100001,20200000,8p
chr8,20200001,20300000,8p
chr8,20300001,20400000,8p
chr8,20400001,20500000,8p
chr8,20600001,20700000,8p
chr8,20700001,20800000,8p
chr8,20800001,20900000,8p
chr8,20900001,21000000,8p
chr8,21000001,21100000,8p
chr8,21100001,21200000,8p
chr8,21200001,21300000,8p
chr8,21300001,21400000,8p
chr8,21400001,21500000,8p
chr8,21500001,21600000,8p
chr8,21600001,21700000,8p
chr8,21700001,21800000,8p
chr8,21900001,22000000,8p
chr8,22100001,22200000,8p
chr8,22500001,22600000,8p
chr8,22600001,22700000,8p
chr8,22700001,22800000,8p
chr8,22800001,22900000,8p
chr8,22900001,23000000,8p
chr8,23500001,23600000,8p
chr8,23700001,23800000,8p
chr8,23800001,23900000,8p
chr8,23900001,24000000,8p
chr8,24000001,24100000,8p
chr8,24100001,24200000,8p
chr8,24300001,24400000,8p
chr8,24600001,24700000,8p
chr8,24700001,24800000,8p
chr8,24900001,25000000,8p
chr8,25300001,25400000,8p
chr8,25800001,25900000,8p
chr8,25900001,26000000,8p
chr8,26000001,26100000,8p
chr8,26500001,26600000,8p
chr8,26600001,26700000,8p
chr8,26700001,26800000,8p
chr8,26800001,26900000,8p
chr8,27200001,27300000,8p
chr8,27300001,27400000,8p
chr8,27400001,27500000,8p
chr8,27600001,27700000,8p
chr8,27700001,27800000,8p
chr8,27800001,27900000,8p
chr8,27900001,28000000,8p
chr8,28100001,28200000,8p
chr8,28300001,28400000,8p
chr8,28500001,28600000,8p
chr8,28700001,28800000,8p
chr8,28900001,29000000,8p
chr8,29000001,29100000,8p
chr8,29500001,29600000,8p
chr8,29600001,29700000,8p
chr8,29700001,29800000,8p
chr8,29800001,29900000,8p
chr8,29900001,30000000,8p
chr8,30500001,30600000,8p
chr8,31000001,31100000,8p
chr8,31100001,31200000,8p
chr8,31600001,31700000,8p
chr8,31700001,31800000,8p
chr8,31900001,32000000,8p
chr8,32000001,32100000,8p
chr8,32200001,32300000,8p
chr8,32300001,32400000,8p
chr8,32400001,32500000,8p
chr8,32500001,32600000,8p
chr8,32600001,32700000,8p
chr8,32700001,32800000,8p
chr8,32900001,33000000,8p
chr8,33200001,33300000,8p
chr8,34300001,34400000,8p
chr8,34600001,34700000,8p
chr8,34800001,34900000,8p
chr8,34900001,35000000,8p
chr8,35000001,35100000,8p
chr8,35100001,35200000,8p
chr8,35200001,35300000,8p
chr8,35300001,35400000,8p
chr8,35400001,35500000,8p
chr8,35600001,35700000,8p
chr8,35700001,35800000,8p
chr8,36500001,36600000,8p
chr8,36600001,36700000,8p
chr8,36800001,36900000,8p
chr8,36900001,37000000,8p
chr8,37000001,37100000,8p
chr8,37100001,37200000,8p
chr8,37200001,37300000,8p
chr8,37300001,37400000,8p
chr8,37500001,37600000,8p
chr8,37600001,37700000,8p
chr8,38600001,38700000,8p
chr8,39500001,39600000,8p
chr8,40200001,40300000,8p
chr8,40300001,40400000,8p
chr8,40500001,40600000,8p
chr8,40700001,40800000,8p
chr8,40800001,40900000,8p
chr8,41600001,41700000,8p
chr8,41700001,41800000,8p
chr8,41800001,41900000,8p
chr8,41900001,42000000,8p
chr8,43500001,43600000,8p
chr8,46000001,46100000,8q
chr8,46100001,46200000,8q
chr8,46200001,46300000,8q
chr8,46300001,46400000,8q
chr8,46400001,46500000,8q
chr8,48500001,48600000,8q
chr8,48600001,48700000,8q
chr8,48800001,48900000,8q
chr8,49100001,49200000,8q
chr8,49300001,49400000,8q
chr8,49700001,49800000,8q
chr8,49800001,49900000,8q
chr8,49900001,50000000,8q
chr8,50000001,50100000,8q
chr8,50300001,50400000,8q
chr8,50800001,50900000,8q
chr8,51500001,51600000,8q
chr8,51800001,51900000,8q
chr8,52100001,52200000,8q
chr8,52200001,52300000,8q
chr8,52300001,52400000,8q
chr8,52400001,52500000,8q
chr8,52600001,52700000,8q
chr8,53200001,53300000,8q
chr8,53500001,53600000,8q
chr8,54300001,54400000,8q
chr8,54700001,54800000,8q
chr8,54800001,54900000,8q
chr8,55100001,55200000,8q
chr8,55200001,55300000,8q
chr8,55300001,55400000,8q
chr8,56500001,56600000,8q
chr8,56600001,56700000,8q
chr8,56900001,57000000,8q
chr8,57400001,57500000,8q
chr8,57500001,57600000,8q
chr8,57700001,57800000,8q
chr8,57800001,57900000,8q
chr8,57900001,58000000,8q
chr8,58000001,58100000,8q
chr8,58100001,58200000,8q
chr8,58200001,58300000,8q
chr8,58500001,58600000,8q
chr8,58800001,58900000,8q
chr8,58900001,59000000,8q
chr8,59000001,59100000,8q
chr8,59100001,59200000,8q
chr8,59200001,59300000,8q
chr8,59600001,59700000,8q
chr8,59700001,59800000,8q
chr8,59900001,60000000,8q
chr8,60200001,60300000,8q
chr8,60600001,60700000,8q
chr8,60700001,60800000,8q
chr8,60800001,60900000,8q
chr8,60900001,61000000,8q
chr8,61000001,61100000,8q
chr8,61500001,61600000,8q
chr8,61600001,61700000,8q
chr8,61700001,61800000,8q
chr8,61800001,61900000,8q
chr8,62100001,62200000,8q
chr8,62300001,62400000,8q
chr8,62400001,62500000,8q
chr8,62500001,62600000,8q
chr8,62600001,62700000,8q
chr8,63200001,63300000,8q
chr8,63500001,63600000,8q
chr8,63600001,63700000,8q
chr8,63800001,63900000,8q
chr8,63900001,64000000,8q
chr8,64000001,64100000,8q
chr8,64200001,64300000,8q
chr8,64300001,64400000,8q
chr8,64500001,64600000,8q
chr8,64600001,64700000,8q
chr8,64700001,64800000,8q
chr8,64800001,64900000,8q
chr8,65000001,65100000,8q
chr8,65200001,65300000,8q
chr8,65700001,65800000,8q
chr8,66100001,66200000,8q
chr8,66400001,66500000,8q
chr8,67200001,67300000,8q
chr8,67600001,67700000,8q
chr8,67700001,67800000,8q
chr8,67900001,68000000,8q
chr8,68000001,68100000,8q
chr8,68100001,68200000,8q
chr8,68500001,68600000,8q
chr8,68800001,68900000,8q
chr8,69400001,69500000,8q
chr8,69500001,69600000,8q
chr8,69700001,69800000,8q
chr8,70100001,70200000,8q
chr8,70200001,70300000,8q
chr8,70300001,70400000,8q
chr8,71000001,71100000,8q
chr8,71100001,71200000,8q
chr8,71200001,71300000,8q
chr8,71300001,71400000,8q
chr8,71500001,71600000,8q
chr8,71700001,71800000,8q
chr8,72000001,72100000,8q
chr8,72500001,72600000,8q
chr8,72600001,72700000,8q
chr8,72700001,72800000,8q
chr8,73100001,73200000,8q
chr8,73300001,73400000,8q
chr8,73400001,73500000,8q
chr8,74700001,74800000,8q
chr8,75100001,75200000,8q
chr8,75500001,75600000,8q
chr8,75700001,75800000,8q
chr8,75800001,75900000,8q
chr8,75900001,76000000,8q
chr8,76000001,76100000,8q
chr8,76100001,76200000,8q
chr8,76500001,76600000,8q
chr8,76700001,76800000,8q
chr8,76800001,76900000,8q
chr8,76900001,77000000,8q
chr8,77100001,77200000,8q
chr8,77200001,77300000,8q
chr8,77400001,77500000,8q
chr8,77500001,77600000,8q
chr8,77600001,77700000,8q
chr8,77700001,77800000,8q
chr8,78000001,78100000,8q
chr8,78200001,78300000,8q
chr8,78500001,78600000,8q
chr8,78600001,78700000,8q
chr8,78800001,78900000,8q
chr8,78900001,79000000,8q
chr8,79000001,79100000,8q
chr8,79400001,79500000,8q
chr8,79600001,79700000,8q
chr8,79700001,79800000,8q
chr8,80700001,80800000,8q
chr8,80900001,81000000,8q
chr8,81000001,81100000,8q
chr8,81100001,81200000,8q
chr8,81500001,81600000,8q
chr8,82000001,82100000,8q
chr8,82200001,82300000,8q
chr8,82300001,82400000,8q
chr8,82600001,82700000,8q
chr8,82700001,82800000,8q
chr8,82800001,82900000,8q
chr8,82900001,83000000,8q
chr8,83000001,83100000,8q
chr8,83100001,83200000,8q
chr8,83300001,83400000,8q
chr8,83700001,83800000,8q
chr8,84100001,84200000,8q
chr8,84200001,84300000,8q
chr8,84300001,84400000,8q
chr8,84500001,84600000,8q
chr8,84700001,84800000,8q
chr8,85300001,85400000,8q
chr8,85500001,85600000,8q
chr8,85900001,86000000,8q
chr8,86000001,86100000,8q
chr8,86200001,86300000,8q
chr8,86300001,86400000,8q
chr8,86400001,86500000,8q
chr8,86700001,86800000,8q
chr8,86800001,86900000,8q
chr8,87100001,87200000,8q
chr8,87800001,87900000,8q
chr8,87900001,88000000,8q
chr8,88000001,88100000,8q
chr8,88200001,88300000,8q
chr8,88300001,88400000,8q
chr8,88900001,89000000,8q
chr8,89900001,90000000,8q
chr8,90100001,90200000,8q
chr8,90500001,90600000,8q
chr8,90600001,90700000,8q
chr8,90800001,90900000,8q
chr8,90900001,91000000,8q
chr8,91000001,91100000,8q
chr8,91200001,91300000,8q
chr8,91300001,91400000,8q
chr8,91400001,91500000,8q
chr8,91600001,91700000,8q
chr8,91900001,92000000,8q
chr8,92000001,92100000,8q
chr8,92100001,92200000,8q
chr8,92400001,92500000,8q
chr8,92500001,92600000,8q
chr8,92600001,92700000,8q
chr8,92700001,92800000,8q
chr8,92800001,92900000,8q
chr8,92900001,93000000,8q
chr8,93100001,93200000,8q
chr8,93200001,93300000,8q
chr8,93300001,93400000,8q
chr8,93500001,93600000,8q
chr8,94200001,94300000,8q
chr8,95200001,95300000,8q
chr8,95400001,95500000,8q
chr8,95600001,95700000,8q
chr8,95800001,95900000,8q
chr8,95900001,96000000,8q
chr8,96200001,96300000,8q
chr8,96300001,96400000,8q
chr8,96500001,96600000,8q
chr8,96600001,96700000,8q
chr8,96800001,96900000,8q
chr8,96900001,97000000,8q
chr8,97100001,97200000,8q
chr8,98100001,98200000,8q
chr8,98300001,98400000,8q
chr8,98400001,98500000,8q
chr8,98900001,99000000,8q
chr8,99700001,99800000,8q
chr8,99800001,99900000,8q
chr8,100500001,100600000,8q
chr8,101000001,101100000,8q
chr8,101100001,101200000,8q
chr8,101200001,101300000,8q
chr8,101300001,101400000,8q
chr8,101500001,101600000,8q
chr8,101700001,101800000,8q
chr8,101800001,101900000,8q
chr8,101900001,102000000,8q
chr8,102200001,102300000,8q
chr8,103100001,103200000,8q
chr8,103200001,103300000,8q
chr8,103400001,103500000,8q
chr8,103800001,103900000,8q
chr8,104000001,104100000,8q
chr8,104100001,104200000,8q
chr8,104300001,104400000,8q
chr8,104400001,104500000,8q
chr8,104600001,104700000,8q
chr8,104800001,104900000,8q
chr8,105000001,105100000,8q
chr8,105100001,105200000,8q
