Chromosome,Start,End,arm
chr6,72500000,72599999,6q
chr6,72600000,72699999,6q
chr6,72700000,72799999,6q
chr6,72800000,72899999,6q
chr6,72900000,72999999,6q
chr6,73000000,73099999,6q
chr6,73100000,73199999,6q
chr6,73200000,73299999,6q
chr6,73300000,73399999,6q
chr6,73400000,73499999,6q
chr6,73500000,73599999,6q
chr6,73600000,73699999,6q
chr6,73700000,73799999,6q
chr6,73800000,73899999,6q
chr6,73900000,73999999,6q
chr6,74000000,74099999,6q
chr6,74100000,74199999,6q
chr6,74200000,74299999,6q
chr6,74300000,74399999,6q
chr6,74400000,74499999,6q
chr6,74500000,74599999,6q
chr6,74600000,74699999,6q
chr6,74700000,74799999,6q
chr6,74800000,74899999,6q
chr6,74900000,74999999,6q
chr6,75000000,75099999,6q
chr6,75100000,75199999,6q
chr6,75200000,75299999,6q
chr6,75300000,75399999,6q
chr6,75400000,75499999,6q
chr6,75500000,75599999,6q
chr6,75600000,75699999,6q
chr6,75700000,75799999,6q
chr6,75800000,75899999,6q
chr6,75900000,75999999,6q
chr6,76000000,76099999,6q
chr6,76100000,76199999,6q
chr6,76200000,76299999,6q
chr6,76300000,76399999,6q
chr6,76400000,76499999,6q
chr6,76500000,76599999,6q
chr6,76600000,76699999,6q
chr6,76700000,76799999,6q
chr6,76800000,76899999,6q
chr6,76900000,76999999,6q
chr6,77000000,77099999,6q
chr6,77100000,77199999,6q
chr6,77200000,77299999,6q
chr6,77300000,77399999,6q
chr6,77400000,77499999,6q
chr6,77500000,77599999,6q
chr6,77600000,77699999,6q
chr6,77700000,77799999,6q
chr6,77800000,77899999,6q
chr6,77900000,77999999,6q
chr6,78000000,78099999,6q
chr6,78100000,78199999,6q
chr6,78200000,78299999,6q
chr6,78300000,78399999,6q
chr6,78400000,78499999,6q
chr6,78500000,78599999,6q
chr6,78600000,78699999,6q
chr6,78700000,78799999,6q
chr6,78800000,78899999,6q
chr6,78900000,78999999,6q
chr6,79000000,79099999,6q
chr6,79100000,79199999,6q
chr6,79200000,79299999,6q
chr6,79300000,79399999,6q
chr6,79400000,79499999,6q
chr6,79500000,79599999,6q
chr6,79600000,79699999,6q
chr6,79700000,79799999,6q
chr6,79800000,79899999,6q
chr6,79900000,79999999,6q
chr6,80000000,80099999,6q
chr6,80100000,80199999,6q
chr6,80200000,80299999,6q
chr6,80300000,80399999,6q
chr6,80400000,80499999,6q
chr6,80500000,80599999,6q
chr6,80600000,80699999,6q
chr6,80700000,80799999,6q
chr6,80800000,80899999,6q
chr6,80900000,80999999,6q
chr6,81000000,81099999,6q
chr6,81100000,81199999,6q
chr6,81200000,81299999,6q
chr6,81300000,81399999,6q
chr6,81400000,81499999,6q
chr6,81500000,81599999,6q
chr6,81600000,81699999,6q
chr6,81700000,81799999,6q
chr6,81800000,81899999,6q
chr6,81900000,81999999,6q
chr6,82000000,82099999,6q
chr6,82100000,82199999,6q
chr6,82200000,82299999,6q
chr6,82300000,82399999,6q
chr6,82400000,82499999,6q
chr6,82500000,82599999,6q
chr6,82600000,82699999,6q
chr6,82700000,82799999,6q
chr6,82800000,82899999,6q
chr6,82900000,82999999,6q
chr6,83000000,83099999,6q
chr6,83100000,83199999,6q
chr6,83200000,83299999,6q
chr6,83300000,83399999,6q
chr6,83400000,83499999,6q
chr6,83500000,83599999,6q
chr6,83600000,83699999,6q
chr6,83700000,83799999,6q
chr6,83800000,83899999,6q
chr6,83900000,83999999,6q
chr6,84000000,84099999,6q
chr6,84100000,84199999,6q
chr6,84200000,84299999,6q
chr6,84300000,84399999,6q
chr6,84400000,84499999,6q
chr6,84500000,84599999,6q
chr6,84600000,84699999,6q
chr6,84700000,84799999,6q
chr6,84800000,84899999,6q
chr6,84900000,84999999,6q
chr6,85000000,85099999,6q
chr6,85100000,85199999,6q
chr6,85200000,85299999,6q
chr6,85300000,85399999,6q
chr6,85400000,85499999,6q
chr6,85500000,85599999,6q
chr6,85600000,85699999,6q
chr6,85700000,85799999,6q
chr6,85800000,85899999,6q
chr6,85900000,85999999,6q
chr6,86000000,86099999,6q
chr6,86100000,86199999,6q
chr6,86200000,86299999,6q
chr6,86300000,86399999,6q
chr6,86400000,86499999,6q
chr6,86500000,86599999,6q
chr6,86600000,86699999,6q
chr6,86700000,86799999,6q
chr6,86800000,86899999,6q
chr6,86900000,86999999,6q
chr6,87000000,87099999,6q
chr6,87100000,87199999,6q
chr6,87200000,87299999,6q
chr6,87300000,87399999,6q
chr6,87400000,87499999,6q
chr6,87500000,87599999,6q
chr6,87600000,87699999,6q
chr6,87700000,87799999,6q
chr6,87800000,87899999,6q
chr6,87900000,87999999,6q
chr6,88000000,88099999,6q
chr6,88100000,88199999,6q
chr6,88200000,88299999,6q
chr6,88300000,88399999,6q
chr6,88400000,88499999,6q
chr6,88500000,88599999,6q
chr6,88600000,88699999,6q
chr6,88700000,88799999,6q
chr6,88800000,88899999,6q
chr6,88900000,88999999,6q
chr6,89000000,89099999,6q
chr6,89100000,89199999,6q
chr6,89200000,89299999,6q
chr6,89300000,89399999,6q
chr6,89400000,89499999,6q
chr6,89500000,89599999,6q
chr6,89600000,89699999,6q
chr6,89700000,89799999,6q
chr6,89800000,89899999,6q
chr6,89900000,89999999,6q
chr6,90000000,90099999,6q
chr6,90100000,90199999,6q
chr6,90200000,90299999,6q
chr6,90300000,90399999,6q
chr6,90400000,90499999,6q
chr6,90500000,90599999,6q
chr6,90600000,90699999,6q
chr6,90700000,90799999,6q
chr6,90800000,90899999,6q
chr6,90900000,90999999,6q
chr6,91000000,91099999,6q
chr6,91100000,91199999,6q
chr6,91200000,91299999,6q
chr6,91300000,91399999,6q
chr6,91400000,91499999,6q
chr6,91500000,91599999,6q
chr6,91600000,91699999,6q
chr6,91700000,91799999,6q
chr6,91800000,91899999,6q
chr6,91900000,91999999,6q
chr6,92000000,92099999,6q
chr6,92100000,92199999,6q
chr6,92200000,92299999,6q
chr6,92300000,92399999,6q
chr6,92400000,92499999,6q
chr6,92500000,92599999,6q
chr6,92600000,92699999,6q
chr6,92700000,92799999,6q
chr6,92800000,92899999,6q
chr6,92900000,92999999,6q
chr6,93000000,93099999,6q
chr6,93100000,93199999,6q
chr6,93200000,93299999,6q
chr6,93300000,93399999,6q
chr6,93400000,93499999,6q
chr6,93500000,93599999,6q
chr6,93600000,93699999,6q
chr6,93700000,93799999,6q
chr6,93800000,93899999,6q
chr6,93900000,93999999,6q
chr6,94000000,94099999,6q
chr6,94100000,94199999,6q
chr6,94200000,94299999,6q
chr6,94300000,94399999,6q
chr6,94400000,94499999,6q
chr6,94500000,94599999,6q
chr6,94600000,94699999,6q
chr6,94700000,94799999,6q
chr6,94800000,94899999,6q
chr6,94900000,94999999,6q
chr6,95000000,95099999,6q
chr6,95100000,95199999,6q
chr6,95200000,95299999,6q
chr6,95300000,95399999,6q
chr6,95400000,95499999,6q
chr6,95500000,95599999,6q
chr6,95900000,95999999,6q
chr6,96000000,96099999,6q
chr6,96100000,96199999,6q
chr6,96200000,96299999,6q
chr6,96300000,96399999,6q
chr6,96400000,96499999,6q
chr6,96500000,96599999,6q
chr6,96600000,96699999,6q
chr6,96700000,96799999,6q
chr6,96800000,96899999,6q
chr6,96900000,96999999,6q
chr6,97000000,97099999,6q
chr6,97100000,97199999,6q
chr6,97200000,97299999,6q
chr6,97300000,97399999,6q
chr6,97400000,97499999,6q
chr6,97500000,97599999,6q
chr6,97600000,97699999,6q
chr6,97700000,97799999,6q
chr6,97800000,97899999,6q
chr6,97900000,97999999,6q
chr6,98000000,98099999,6q
chr6,98100000,98199999,6q
chr6,98200000,98299999,6q
chr6,98300000,98399999,6q
chr6,98400000,98499999,6q
chr6,98500000,98599999,6q
chr6,98600000,98699999,6q
chr6,98700000,98799999,6q
chr6,98800000,98899999,6q
chr6,98900000,98999999,6q
chr6,99000000,99099999,6q
chr6,99100000,99199999,6q
chr6,99200000,99299999,6q
chr6,99300000,99399999,6q
chr6,99400000,99499999,6q
chr6,99500000,99599999,6q
chr6,99600000,99699999,6q
chr6,99700000,99799999,6q
chr6,99800000,99899999,6q
chr6,99900000,99999999,6q
chr6,100000000,100099999,6q
chr6,100100000,100199999,6q
chr6,100200000,100299999,6q
chr6,100300000,100399999,6q
chr6,100400000,100499999,6q
chr6,100500000,100599999,6q
chr6,100600000,100699999,6q
chr6,100700000,100799999,6q
chr6,100800000,100899999,6q
chr6,100900000,100999999,6q
chr6,101000000,101099999,6q
chr6,101100000,101199999,6q
chr6,101200000,101299999,6q
chr6,101300000,101399999,6q
chr6,101400000,101499999,6q
chr6,101500000,101599999,6q
chr6,101600000,101699999,6q
chr6,101700000,101799999,6q
chr6,101800000,101899999,6q
chr6,101900000,101999999,6q
chr6,102000000,102099999,6q
chr6,102100000,102199999,6q
chr6,102200000,102299999,6q
chr6,102300000,102399999,6q
chr6,102400000,102499999,6q
chr6,102500000,102599999,6q
chr6,102600000,102699999,6q
chr6,102700000,102799999,6q
chr6,102800000,102899999,6q
chr6,102900000,102999999,6q
chr6,103000000,103099999,6q
chr6,103100000,103199999,6q
chr6,103200000,103299999,6q
chr6,103300000,103399999,6q
chr6,103400000,103499999,6q
chr6,103500000,103599999,6q
chr6,103600000,103699999,6q
chr6,103700000,103799999,6q
chr6,103800000,103899999,6q
chr6,103900000,103999999,6q
chr6,104000000,104099999,6q
chr6,104100000,104199999,6q
chr6,104200000,104299999,6q
chr6,104300000,104399999,6q
chr6,104400000,104499999,6q
chr6,104500000,104599999,6q
chr6,104600000,104699999,6q
chr6,104700000,104799999,6q
chr6,104800000,104899999,6q
chr6,104900000,104999999,6q
chr6,105000000,105099999,6q
chr6,105100000,105199999,6q
chr6,105200000,105299999,6q
chr6,105300000,105399999,6q
chr6,105400000,105499999,6q
chr6,105500000,105599999,6q
chr6,105600000,105699999,6q
chr6,105700000,105799999,6q
chr6,105800000,105899999,6q
chr6,105900000,105999999,6q
chr6,106000000,106099999,6q
chr6,106100000,106199999,6q
chr6,106200000,106299999,6q
chr6,106300000,106399999,6q
chr6,106400000,106499999,6q
chr6,106500000,106599999,6q
chr6,106600000,106699999,6q
chr6,106700000,106799999,6q
chr6,106800000,106899999,6q
chr6,106900000,106999999,6q
chr6,107000000,107099999,6q
chr6,107100000,107199999,6q
chr6,107200000,107299999,6q
chr6,107300000,107399999,6q
chr6,107400000,107499999,6q
chr6,107500000,107599999,6q
chr6,107600000,107699999,6q
chr6,107700000,107799999,6q
chr6,107800000,107899999,6q
chr6,107900000,107999999,6q
chr6,108000000,108099999,6q
chr6,108100000,108199999,6q
chr6,108200000,108299999,6q
chr6,108300000,108399999,6q
chr6,108400000,108499999,6q
chr6,108500000,108599999,6q
chr6,108600000,108699999,6q
chr6,108700000,108799999,6q
chr6,108800000,108899999,6q
chr6,108900000,108999999,6q
chr6,109000000,109099999,6q
chr6,109100000,109199999,6q
chr6,109200000,109299999,6q
chr6,109300000,109399999,6q
chr6,109400000,109499999,6q
chr6,109500000,109599999,6q
chr6,109600000,109699999,6q
chr6,109700000,109799999,6q
chr6,109800000,109899999,6q
chr6,109900000,109999999,6q
chr6,110000000,110099999,6q
chr6,110100000,110199999,6q
chr6,110200000,110299999,6q
chr6,110300000,110399999,6q
chr6,110400000,110499999,6q
chr6,110500000,110599999,6q
chr6,110600000,110699999,6q
chr6,110700000,110799999,6q
chr6,110800000,110899999,6q
chr6,110900000,110999999,6q
chr6,111000000,111099999,6q
chr6,111100000,111199999,6q
chr6,111200000,111299999,6q
chr6,111300000,111399999,6q
chr6,111400000,111499999,6q
chr6,111500000,111599999,6q
chr6,111600000,111699999,6q
chr6,111700000,111799999,6q
chr6,111800000,111899999,6q
chr6,111900000,111999999,6q
chr6,112000000,112099999,6q
chr6,112100000,112199999,6q
chr6,112200000,112299999,6q
chr6,112300000,112399999,6q
chr6,112400000,112499999,6q
chr6,112500000,112599999,6q
chr6,112600000,112699999,6q
chr6,112700000,112799999,6q
chr6,112800000,112899999,6q
chr6,112900000,112999999,6q
chr6,113000000,113099999,6q
chr6,113100000,113199999,6q
chr6,113200000,113299999,6q
chr6,113300000,113399999,6q
chr6,113400000,113499999,6q
chr6,113500000,113599999,6q
chr6,113600000,113699999,6q
chr6,113700000,113799999,6q
chr6,113800000,113899999,6q
chr6,113900000,113999999,6q
chr6,114000000,114099999,6q
chr6,114100000,114199999,6q
chr6,114200000,114299999,6q
chr6,114300000,114399999,6q
chr6,114400000,114499999,6q
chr6,114500000,114599999,6q
chr6,114600000,114699999,6q
chr6,114700000,114799999,6q
chr6,114800000,114899999,6q
chr6,114900000,114999999,6q
chr6,115000000,115099999,6q
chr6,115100000,115199999,6q
chr6,115200000,115299999,6q
chr6,115300000,115399999,6q
chr6,115400000,115499999,6q
chr6,115500000,115599999,6q
chr6,115600000,115699999,6q
chr6,115700000,115799999,6q
chr6,115800000,115899999,6q
chr6,115900000,115999999,6q
chr6,116000000,116099999,6q
chr6,116100000,116199999,6q
chr6,116200000,116299999,6q
chr6,116300000,116399999,6q
chr6,116400000,116499999,6q
chr6,116500000,116599999,6q
chr6,116600000,116699999,6q
chr6,116700000,116799999,6q
chr6,116800000,116899999,6q
chr6,116900000,116999999,6q
chr6,117000000,117099999,6q
chr6,117100000,117199999,6q
chr6,117200000,117299999,6q
chr6,117300000,117399999,6q
chr6,117400000,117499999,6q
chr6,117500000,117599999,6q
chr6,117600000,117699999,6q
chr6,117700000,117799999,6q
chr6,117800000,117899999,6q
chr6,117900000,117999999,6q
chr6,118000000,118099999,6q
chr6,118100000,118199999,6q
chr6,118200000,118299999,6q
chr6,118300000,118399999,6q
chr6,118400000,118499999,6q
chr6,118500000,118599999,6q
chr6,118600000,118699999,6q
chr6,118700000,118799999,6q
chr6,118800000,118899999,6q
chr6,118900000,118999999,6q
chr6,119000000,119099999,6q
chr6,119100000,119199999,6q
chr6,119200000,119299999,6q
chr6,119300000,119399999,6q
chr6,119400000,119499999,6q
chr6,119500000,119599999,6q
chr6,119600000,119699999,6q
chr6,119700000,119799999,6q
chr6,119800000,119899999,6q
chr6,119900000,119999999,6q
chr6,120000000,120099999,6q
chr6,120100000,120199999,6q
chr6,120200000,120299999,6q
chr6,120300000,120399999,6q
chr6,120400000,120499999,6q
chr6,120500000,120599999,6q
chr6,120600000,120699999,6q
chr6,120700000,120799999,6q
chr6,120800000,120899999,6q
chr6,120900000,120999999,6q
chr6,121000000,121099999,6q
chr6,121100000,121199999,6q
chr6,121200000,121299999,6q
chr6,121300000,121399999,6q
chr6,121400000,121499999,6q
chr6,121500000,121599999,6q
chr6,121600000,121699999,6q
chr6,121700000,121799999,6q
chr6,121800000,121899999,6q
chr6,121900000,121999999,6q
chr6,122000000,122099999,6q
chr6,122100000,122199999,6q
chr6,122200000,122299999,6q
chr6,122300000,122399999,6q
chr6,122400000,122499999,6q
chr6,122500000,122599999,6q
chr6,122600000,122699999,6q
chr6,122700000,122799999,6q
chr6,122800000,122899999,6q
chr6,122900000,122999999,6q
chr6,123000000,123099999,6q
chr6,123100000,123199999,6q
chr6,123200000,123299999,6q
chr6,123300000,123399999,6q
chr6,123400000,123499999,6q
chr6,123500000,123599999,6q
chr6,123600000,123699999,6q
chr6,123700000,123799999,6q
chr6,123800000,123899999,6q
chr6,123900000,123999999,6q
chr6,124000000,124099999,6q
chr6,124100000,124199999,6q
chr6,124200000,124299999,6q
chr6,124300000,124399999,6q
chr6,124400000,124499999,6q
chr6,124500000,124599999,6q
chr6,124600000,124699999,6q
chr6,124700000,124799999,6q
chr6,124800000,124899999,6q
chr6,124900000,124999999,6q
chr6,125000000,125099999,6q
chr6,125100000,125199999,6q
chr6,125200000,125299999,6q
chr6,125300000,125399999,6q
chr6,125400000,125499999,6q
chr6,125500000,125599999,6q
chr6,125600000,125699999,6q
chr6,125700000,125799999,6q
chr6,125800000,125899999,6q
chr6,125900000,125999999,6q
chr6,126000000,126099999,6q
chr6,126100000,126199999,6q
chr6,126200000,126299999,6q
chr6,126300000,126399999,6q
chr6,126400000,126499999,6q
chr6,126500000,126599999,6q
chr6,126600000,126699999,6q
chr6,126700000,126799999,6q
chr6,126800000,126899999,6q
chr6,126900000,126999999,6q
chr6,127000000,127099999,6q
chr6,127100000,127199999,6q
chr6,127200000,127299999,6q
chr6,127300000,127399999,6q
chr6,127400000,127499999,6q
chr6,127500000,127599999,6q
chr6,127600000,127699999,6q
chr6,127700000,127799999,6q
chr6,127800000,127899999,6q
chr6,127900000,127999999,6q
chr6,128000000,128099999,6q
chr6,128100000,128199999,6q
chr6,128200000,128299999,6q
chr6,128300000,128399999,6q
chr6,128400000,128499999,6q
chr6,128500000,128599999,6q
chr6,128600000,128699999,6q
chr6,128700000,128799999,6q
chr6,128800000,128899999,6q
chr6,128900000,128999999,6q
chr6,129000000,129099999,6q
chr6,129100000,129199999,6q
chr6,129200000,129299999,6q
chr6,129300000,129399999,6q
chr6,129400000,129499999,6q
chr6,129500000,129599999,6q
chr6,129600000,129699999,6q
chr6,129700000,129799999,6q
chr6,129800000,129899999,6q
chr6,129900000,129999999,6q
chr6,130000000,130099999,6q
chr6,130100000,130199999,6q
chr6,130200000,130299999,6q
chr6,130300000,130399999,6q
chr6,130400000,130499999,6q
chr6,130500000,130599999,6q
chr6,130600000,130699999,6q
chr6,130700000,130799999,6q
chr6,130800000,130899999,6q
chr6,130900000,130999999,6q
chr6,131000000,131099999,6q
chr6,131100000,131199999,6q
chr6,131200000,131299999,6q
chr6,131300000,131399999,6q
chr6,131400000,131499999,6q
chr6,131500000,131599999,6q
chr6,131600000,131699999,6q
chr6,131700000,131799999,6q
chr6,131800000,131899999,6q
chr6,131900000,131999999,6q
chr6,132000000,132099999,6q
chr6,132100000,132199999,6q
chr6,132200000,132299999,6q
chr6,132300000,132399999,6q
chr6,132400000,132499999,6q
chr6,132500000,132599999,6q
chr6,132600000,132699999,6q
chr6,132700000,132799999,6q
chr6,132800000,132899999,6q
chr6,132900000,132999999,6q
chr6,133000000,133099999,6q
chr6,133100000,133199999,6q
chr6,133200000,133299999,6q
chr6,133300000,133399999,6q
chr6,133400000,133499999,6q
chr6,133500000,133599999,6q
chr6,133600000,133699999,6q
chr6,133700000,133799999,6q
chr6,133800000,133899999,6q
chr6,133900000,133999999,6q
chr6,134000000,134099999,6q
chr6,134100000,134199999,6q
chr6,134200000,134299999,6q
chr6,134300000,134399999,6q
chr6,134400000,134499999,6q
chr6,134500000,134599999,6q
chr6,134600000,134699999,6q
chr6,134700000,134799999,6q
chr6,134800000,134899999,6q
chr6,134900000,134999999,6q
chr6,135000000,135099999,6q
chr6,135100000,135199999,6q
chr6,135200000,135299999,6q
chr6,135300000,135399999,6q
chr6,135400000,135499999,6q
chr6,135500000,135599999,6q
chr6,135600000,135699999,6q
chr6,135700000,135799999,6q
chr6,135800000,135899999,6q
chr6,135900000,135999999,6q
chr6,136000000,136099999,6q
chr6,136100000,136199999,6q
chr6,136200000,136299999,6q
chr6,136300000,136399999,6q
chr6,136400000,136499999,6q
chr6,136500000,136599999,6q
chr6,136600000,136699999,6q
chr6,136700000,136799999,6q
chr6,136800000,136899999,6q
chr6,136900000,136999999,6q
chr6,137000000,137099999,6q
chr6,137100000,137199999,6q
chr6,137200000,137299999,6q
chr6,137300000,137399999,6q
chr6,137400000,137499999,6q
chr6,137500000,137599999,6q
chr6,137600000,137699999,6q
chr6,137700000,137799999,6q
chr6,137800000,137899999,6q
chr6,137900000,137999999,6q
chr6,138000000,138099999,6q
chr6,138100000,138199999,6q
chr6,138200000,138299999,6q
chr6,138300000,138399999,6q
chr6,138400000,138499999,6q
chr6,138500000,138599999,6q
chr6,138600000,138699999,6q
chr6,138700000,138799999,6q
chr6,138800000,138899999,6q
chr6,138900000,138999999,6q
chr6,139000000,139099999,6q
chr6,139100000,139199999,6q
chr6,139200000,139299999,6q
chr6,139300000,139399999,6q
chr6,139400000,139499999,6q
chr6,139500000,139599999,6q
chr6,139600000,139699999,6q
chr6,139700000,139799999,6q
chr6,139800000,139899999,6q
chr6,139900000,139999999,6q
chr6,140000000,140099999,6q
chr6,140100000,140199999,6q
chr6,140200000,140299999,6q
chr6,140300000,140399999,6q
chr6,140400000,140499999,6q
chr6,140500000,140599999,6q
chr6,140600000,140699999,6q
chr6,140700000,140799999,6q
chr6,140800000,140899999,6q
chr6,140900000,140999999,6q
chr6,141000000,141099999,6q
chr6,141100000,141199999,6q
chr6,141200000,141299999,6q
chr6,141300000,141399999,6q
chr6,141400000,141499999,6q
chr6,141500000,141599999,6q
chr6,141600000,141699999,6q
chr6,141700000,141799999,6q
chr6,141800000,141899999,6q
chr6,141900000,141999999,6q
chr6,142000000,142099999,6q
chr6,142100000,142199999,6q
chr6,142200000,142299999,6q
chr6,142300000,142399999,6q
chr6,142400000,142499999,6q
chr6,142500000,142599999,6q
chr6,142600000,142699999,6q
chr6,142700000,142799999,6q
chr6,142800000,142899999,6q
chr6,142900000,142999999,6q
chr6,143000000,143099999,6q
chr6,143100000,143199999,6q
chr6,143200000,143299999,6q
chr6,143300000,143399999,6q
chr6,143400000,143499999,6q
chr6,143500000,143599999,6q
chr6,143600000,143699999,6q
chr6,143700000,143799999,6q
chr6,143800000,143899999,6q
chr6,143900000,143999999,6q
chr6,144000000,144099999,6q
chr6,144100000,144199999,6q
chr6,144200000,144299999,6q
chr6,144300000,144399999,6q
chr6,144400000,144499999,6q
chr6,144500000,144599999,6q
chr6,144600000,144699999,6q
chr6,144700000,144799999,6q
chr6,144800000,144899999,6q
chr6,144900000,144999999,6q
chr6,145000000,145099999,6q
chr6,145100000,145199999,6q
chr6,145200000,145299999,6q
chr6,145300000,145399999,6q
chr6,145400000,145499999,6q
chr6,145500000,145599999,6q
chr6,145600000,145699999,6q
chr6,145700000,145799999,6q
chr6,145800000,145899999,6q
chr6,145900000,145999999,6q
chr6,146000000,146099999,6q
chr6,146100000,146199999,6q
chr6,146200000,146299999,6q
chr6,146300000,146399999,6q
chr6,146400000,146499999,6q
chr6,146500000,146599999,6q
chr6,146600000,146699999,6q
chr6,146700000,146799999,6q
chr6,146800000,146899999,6q
chr6,146900000,146999999,6q
chr6,147000000,147099999,6q
chr6,147100000,147199999,6q
chr6,147200000,147299999,6q
chr6,147300000,147399999,6q
chr6,147400000,147499999,6q
chr6,147500000,147599999,6q
chr6,147600000,147699999,6q
chr6,147700000,147799999,6q
chr6,147800000,147899999,6q
chr6,147900000,147999999,6q
chr6,148000000,148099999,6q
chr6,148100000,148199999,6q
chr6,148200000,148299999,6q
chr6,148300000,148399999,6q
chr6,148400000,148499999,6q
chr6,148500000,148599999,6q
chr6,148600000,148699999,6q
chr6,148700000,148799999,6q
chr6,148800000,148899999,6q
chr6,148900000,148999999,6q
chr6,149000000,149099999,6q
chr6,149100000,149199999,6q
chr6,149200000,149299999,6q
chr6,149300000,149399999,6q
chr6,149400000,149499999,6q
chr6,149500000,149599999,6q
chr6,149600000,149699999,6q
chr6,149700000,149799999,6q
chr6,149800000,149899999,6q
chr6,149900000,149999999,6q
chr6,150000000,150099999,6q
chr6,150100000,150199999,6q
chr6,150200000,150299999,6q
chr6,150300000,150399999,6q
chr6,150400000,150499999,6q
chr6,150500000,150599999,6q
chr6,150600000,150699999,6q
chr6,150700000,150799999,6q
chr6,150800000,150899999,6q
chr6,150900000,150999999,6q
chr6,151000000,151099999,6q
chr6,151100000,151199999,6q
chr6,151200000,151299999,6q
chr6,151300000,151399999,6q
chr6,151400000,151499999,6q
chr6,151500000,151599999,6q
chr6,151600000,151699999,6q
chr6,151700000,151799999,6q
chr6,151800000,151899999,6q
chr6,151900000,151999999,6q
chr6,152000000,152099999,6q
chr6,152100000,152199999,6q
chr6,152200000,152299999,6q
chr6,152300000,152399999,6q
chr6,152400000,152499999,6q
chr6,152500000,152599999,6q
chr6,152600000,152699999,6q
chr6,152700000,152799999,6q
chr6,152800000,152899999,6q
chr6,152900000,152999999,6q
chr6,153000000,153099999,6q
chr6,153100000,153199999,6q
chr6,153200000,153299999,6q
chr6,153300000,153399999,6q
chr6,153400000,153499999,6q
chr6,153500000,153599999,6q
chr6,153600000,153699999,6q
chr6,153700000,153799999,6q
chr6,153800000,153899999,6q
chr6,153900000,153999999,6q
chr6,154000000,154099999,6q
chr6,154100000,154199999,6q
chr6,154200000,154299999,6q
chr6,154300000,154399999,6q
chr6,154400000,154499999,6q
chr6,154500000,154599999,6q
chr6,154600000,154699999,6q
chr6,154700000,154799999,6q
chr6,154800000,154899999,6q
chr6,154900000,154999999,6q
chr6,155000000,155099999,6q
chr6,155100000,155199999,6q
chr6,155200000,155299999,6q
chr6,155300000,155399999,6q
chr6,155400000,155499999,6q
chr6,155500000,155599999,6q
chr6,155600000,155699999,6q
chr6,155700000,155799999,6q
chr6,155800000,155899999,6q
chr6,155900000,155999999,6q
chr6,156000000,156099999,6q
chr6,156100000,156199999,6q
chr6,156200000,156299999,6q
chr6,156300000,156399999,6q
chr6,156400000,156499999,6q
chr6,156500000,156599999,6q
chr6,156600000,156699999,6q
chr6,156700000,156799999,6q
chr6,156800000,156899999,6q
chr6,156900000,156999999,6q
chr6,157000000,157099999,6q
chr6,157100000,157199999,6q
chr6,157200000,157299999,6q
chr6,157300000,157399999,6q
chr6,157400000,157499999,6q
chr6,157700000,157799999,6q
chr6,157800000,157899999,6q
chr6,157900000,157999999,6q
chr6,158000000,158099999,6q
chr6,158100000,158199999,6q
chr6,158200000,158299999,6q
chr6,158300000,158399999,6q
chr6,158400000,158499999,6q
chr6,158500000,158599999,6q
chr6,158600000,158699999,6q
chr6,158700000,158799999,6q
chr6,158800000,158899999,6q
chr6,158900000,158999999,6q
chr6,159000000,159099999,6q
chr6,159100000,159199999,6q
chr6,159200000,159299999,6q
chr6,159300000,159399999,6q
chr6,159400000,159499999,6q
chr6,159500000,159599999,6q
chr6,159600000,159699999,6q
chr6,159700000,159799999,6q
chr6,159800000,159899999,6q
chr6,159900000,159999999,6q
chr6,160000000,160099999,6q
chr6,160100000,160199999,6q
chr6,160200000,160299999,6q
chr6,160300000,160399999,6q
chr6,160400000,160499999,6q
chr6,160500000,160599999,6q
chr6,160600000,160699999,6q
chr6,160700000,160799999,6q
chr6,160800000,160899999,6q
chr6,160900000,160999999,6q
chr6,161000000,161099999,6q
chr6,161100000,161199999,6q
chr6,161200000,161299999,6q
chr6,161300000,161399999,6q
chr6,161400000,161499999,6q
chr6,161500000,161599999,6q
chr6,161600000,161699999,6q
chr6,161700000,161799999,6q
chr6,161800000,161899999,6q
chr6,161900000,161999999,6q
chr6,162000000,162099999,6q
chr6,162100000,162199999,6q
chr6,162200000,162299999,6q
chr6,162300000,162399999,6q
chr6,162400000,162499999,6q
chr6,162500000,162599999,6q
chr6,162600000,162699999,6q
chr6,162700000,162799999,6q
chr6,162800000,162899999,6q
chr6,162900000,162999999,6q
chr6,163000000,163099999,6q
chr6,163100000,163199999,6q
chr6,163200000,163299999,6q
chr6,163300000,163399999,6q
chr6,163400000,163499999,6q
chr6,163500000,163599999,6q
chr6,163600000,163699999,6q
chr6,163700000,163799999,6q
chr6,163800000,163899999,6q
chr6,163900000,163999999,6q
chr6,164000000,164099999,6q
chr6,164100000,164199999,6q
chr6,164200000,164299999,6q
chr6,164300000,164399999,6q
chr6,164400000,164499999,6q
chr6,164500000,164599999,6q
chr6,164600000,164699999,6q
chr6,164700000,164799999,6q
chr6,164800000,164899999,6q
chr6,164900000,164999999,6q
chr6,165000000,165099999,6q
chr6,165100000,165199999,6q
chr6,165200000,165299999,6q
chr6,165300000,165399999,6q
chr6,165400000,165499999,6q
chr6,165500000,165599999,6q
chr6,165600000,165699999,6q
chr6,165700000,165799999,6q
chr6,165800000,165899999,6q
chr6,165900000,165999999,6q
chr6,166000000,166099999,6q
chr6,166100000,166199999,6q
